id,sangvis_id,reward_type,single_num_weight
793002,2018,3,
793003,2003,3,
793004,2004,3,
793005,2006,3,
793006,2005,3,
793007,2008,3,
793008,2017,3,
795009,3001,5,
795010,3002,5,
795011,3003,5,
795012,3004,5,
795013,3005,5,
795014,3007,5,
795015,3008,5,
795016,3006,5,
795017,3009,5,
795018,3010,5,
801001,1013,1,
803002,2009,3,
803003,2010,3,
803004,2011,3,
803005,2012,3,
803006,2013,3,
803007,2014,3,
803008,2015,3,
805009,3001,5,
805010,3002,5,
805011,3003,5,
805012,3004,5,
805013,3005,5,
805014,3007,5,
805015,3008,5,
805016,3006,5,
805017,3009,5,
805018,3010,5,
811001,1023,1,
813002,2009,3,
813003,2010,3,
813004,2011,3,
813005,2012,3,
813006,2013,3,
813007,2014,3,
813008,2015,3,
815009,3001,5,
815010,3002,5,
815011,3003,5,
815012,3004,5,
815013,3005,5,
815014,3007,5,
815015,3008,5,
815016,3006,5,
815017,3009,5,
815018,3010,5,
821001,1014,1,
823002,2013,3,
823003,2014,3,
823004,2015,3,
823005,2016,3,
823006,2001,3,
823007,2002,3,
823008,2018,3,
825009,3001,5,
825010,3002,5,
825011,3003,5,
825012,3004,5,
825013,3005,5,
825014,3007,5,
825015,3008,5,
825016,3006,5,
825017,3009,5,
825018,3010,5,
831001,1001,1,
833002,2013,3,
833003,2014,3,
833004,2015,3,
833005,2016,3,
833006,2001,3,
833007,2002,3,
833008,2018,3,
835009,3001,5,
835010,3002,5,
835011,3003,5,
835012,3004,5,
835013,3005,5,
835014,3007,5,
835015,3008,5,
835016,3006,5,
835017,3009,5,
835018,3010,5,
841001,1018,1,
843002,2016,3,
843003,2001,3,
843004,2002,3,
843005,2018,3,
843006,2003,3,
843007,2004,3,
843008,2006,3,
845009,3001,5,
845010,3002,5,
845011,3003,5,
845012,3004,5,
845013,3005,5,
845014,3007,5,
845015,3008,5,
845016,3006,5,
845017,3009,5,
845018,3010,5,
851001,1024,1,
853002,2016,3,
853003,2001,3,
853004,2002,3,
853005,2018,3,
853006,2003,3,
853007,2004,3,
853008,2006,3,
855009,3001,5,
855010,3002,5,
855011,3003,5,
855012,3004,5,
855013,3005,5,
855014,3007,5,
855015,3008,5,
855016,3006,5,
855017,3009,5,
855018,3010,5,
861001,1002,1,
863002,2003,3,
863003,2004,3,
863004,2006,3,
863005,2005,3,
863006,2008,3,
863007,2017,3,
863008,2009,3,
865009,3001,5,
865010,3002,5,
865011,3003,5,
865012,3004,5,
865013,3005,5,
865014,3007,5,
865015,3008,5,
865016,3006,5,
865017,3009,5,
865018,3010,5,
871001,1003,1,
873002,2003,3,
873003,2004,3,
873004,2006,3,
873005,2005,3,
873006,2008,3,
873007,2017,3,
873008,2009,3,
875009,3001,5,
875010,3002,5,
875011,3003,5,
875012,3004,5,
875013,3005,5,
875014,3007,5,
875015,3008,5,
875016,3006,5,
875017,3009,5,
875018,3010,5,
881001,1019,1,
883002,2005,3,
883003,2008,3,
883004,2017,3,
883005,2009,3,
883006,2010,3,
883007,2011,3,
883008,2012,3,
885009,3001,5,
885010,3002,5,
885011,3003,5,
885012,3004,5,
885013,3005,5,
885014,3007,5,
885015,3008,5,
885016,3006,5,
885017,3009,5,
885018,3010,5,
891001,1004,1,
893002,2005,3,
893003,2008,3,
893004,2017,3,
893005,2009,3,
893006,2010,3,
893007,2011,3,
893008,2012,3,
895009,3001,5,
895010,3002,5,
895011,3003,5,
895012,3004,5,
895013,3005,5,
895014,3007,5,
895015,3008,5,
895016,3006,5,
895017,3009,5,
895018,3010,5,
902001,1016|1015|1023|1020|1022|1024,2,1016:1000|1015:1000|1023:1000|1020:1000|1022:1000|1024:1000
903002,2005,3,
903003,2008,3,
903004,2017,3,
903005,2009,3,
903006,2010,3,
903007,2011,3,
903008,2012,3,
905009,3001,5,
905010,3002,5,
905011,3003,5,
905012,3004,5,
905013,3005,5,
905014,3007,5,
905015,3008,5,
905016,3006,5,
905017,3009,5,
905018,3010,5,
911001,1005,1,
913002,2010,3,
913003,2011,3,
913004,2012,3,
913005,2013,3,
913006,2014,3,
913007,2015,3,
913008,2016,3,
915009,3001,5,
915010,3002,5,
915011,3003,5,
915012,3004,5,
915013,3005,5,
915014,3007,5,
915015,3008,5,
915016,3006,5,
915017,3009,5,
915018,3010,5,
921001,1006,1,
923002,2010,3,
923003,2011,3,
923004,2012,3,
923005,2013,3,
923006,2014,3,
923007,2015,3,
923008,2016,3,
925009,3001,5,
925010,3002,5,
925011,3003,5,
925012,3004,5,
925013,3005,5,
925014,3007,5,
925015,3008,5,
925016,3006,5,
925017,3009,5,
925018,3010,5,
931001,1015,1,
933002,2013,3,
933003,2014,3,
933004,2015,3,
933005,2016,3,
933006,2001,3,
933007,2002,3,
933008,2018,3,
935009,3001,5,
935010,3002,5,
935011,3003,5,
935012,3004,5,
935013,3005,5,
935014,3007,5,
935015,3008,5,
935016,3006,5,
935017,3009,5,
935018,3010,5,
941001,1020,1,
943002,2013,3,
943003,2014,3,
943004,2015,3,
943005,2016,3,
943006,2001,3,
943007,2002,3,
943008,2018,3,
945009,3001,5,
945010,3002,5,
945011,3003,5,
945012,3004,5,
945013,3005,5,
945014,3007,5,
945015,3008,5,
945016,3006,5,
945017,3009,5,
945018,3010,5,
951001,1007,1,
953002,2001,3,
953003,2002,3,
953004,2018,3,
953005,2003,3,
953006,2004,3,
953007,2006,3,
953008,2005,3,
955009,3001,5,
955010,3002,5,
955011,3003,5,
955012,3004,5,
955013,3005,5,
955014,3007,5,
955015,3008,5,
955016,3006,5,
955017,3009,5,
955018,3010,5,
961001,1008,1,
963002,2001,3,
963003,2002,3,
963004,2018,3,
963005,2003,3,
963006,2004,3,
963007,2006,3,
963008,2005,3,
965009,3001,5,
965010,3002,5,
965011,3003,5,
965012,3004,5,
965013,3005,5,
965014,3007,5,
965015,3008,5,
965016,3006,5,
965017,3009,5,
965018,3010,5,
971001,1028,1,
973002,2003,3,
973003,2004,3,
973004,2006,3,
973005,2005,3,
973006,2008,3,
973007,2017,3,
973008,2009,3,
975009,3001,5,
975010,3002,5,
975011,3003,5,
975012,3004,5,
975013,3005,5,
975014,3007,5,
975015,3008,5,
975016,3006,5,
975017,3009,5,
975018,3010,5,
981001,1025,1,
983002,2008,3,
983003,2017,3,
983004,2009,3,
983005,2010,3,
983006,2011,3,
983007,2012,3,
983008,2013,3,
985009,3001,5,
985010,3002,5,
985011,3003,5,
985012,3004,5,
985013,3005,5,
985014,3007,5,
985015,3008,5,
985016,3006,5,
985017,3009,5,
985018,3010,5,
991001,1016,1,
993002,2008,3,
993003,2017,3,
993004,2009,3,
993005,2010,3,
993006,2011,3,
993007,2012,3,
993008,2013,3,
995009,3001,5,
995010,3002,5,
995011,3003,5,
995012,3004,5,
995013,3005,5,
995014,3007,5,
995015,3008,5,
995016,3006,5,
995017,3009,5,
995018,3010,5,
1001001,1021,1,
1003002,2010,3,
1003003,2011,3,
1003004,2012,3,
1003005,2013,3,
1003006,2014,3,
1003007,2015,3,
1003008,2016,3,
1005009,3001,5,
1005010,3002,5,
1005011,3003,5,
1005012,3004,5,
1005013,3005,5,
1005014,3007,5,
1005015,3008,5,
1005016,3006,5,
1005017,3009,5,
1005018,3010,5,
1011001,1009,1,
1013002,2010,3,
1013003,2011,3,
1013004,2012,3,
1013005,2013,3,
1013006,2014,3,
1013007,2015,3,
1013008,2016,3,
1015009,3001,5,
1015010,3002,5,
1015011,3003,5,
1015012,3004,5,
1015013,3005,5,
1015014,3007,5,
1015015,3008,5,
1015016,3006,5,
1015017,3009,5,
1015018,3010,5,
1021001,1027,1,
1023002,2014,3,
1023003,2015,3,
1023004,2016,3,
1023005,2001,3,
1023006,2002,3,
1023007,2018,3,
1023008,2003,3,
1025009,3001,5,
1025010,3002,5,
1025011,3003,5,
1025012,3004,5,
1025013,3005,5,
1025014,3007,5,
1025015,3008,5,
1025016,3006,5,
1025017,3009,5,
1025018,3010,5,
1031001,1010,1,
1033002,2001,3,
1033003,2002,3,
1033004,2018,3,
1033005,2003,3,
1033006,2004,3,
1033007,2006,3,
1033008,2005,3,
1035009,3001,5,
1035010,3002,5,
1035011,3003,5,
1035012,3004,5,
1035013,3005,5,
1035014,3007,5,
1035015,3008,5,
1035016,3006,5,
1035017,3009,5,
1035018,3010,5,
1041001,1026,1,
1043002,2001,3,
1043003,2002,3,
1043004,2018,3,
1043005,2003,3,
1043006,2004,3,
1043007,2006,3,
1043008,2005,3,
1045009,3001,5,
1045010,3002,5,
1045011,3003,5,
1045012,3004,5,
1045013,3005,5,
1045014,3007,5,
1045015,3008,5,
1045016,3006,5,
1045017,3009,5,
1045018,3010,5,
1051001,1029,1,
1053002,2004,3,
1053003,2006,3,
1053004,2005,3,
1053005,2008,3,
1053006,2017,3,
1053007,2009,3,
1053008,2010,3,
1055009,3001,5,
1055010,3002,5,
1055011,3003,5,
1055012,3004,5,
1055013,3005,5,
1055014,3007,5,
1055015,3008,5,
1055016,3006,5,
1055017,3009,5,
1055018,3010,5,
1061001,1011,1,
1063002,2008,3,
1063003,2017,3,
1063004,2009,3,
1063005,2010,3,
1063006,2011,3,
1063007,2012,3,
1063008,2013,3,
1065009,3001,5,
1065010,3002,5,
1065011,3003,5,
1065012,3004,5,
1065013,3005,5,
1065014,3007,5,
1065015,3008,5,
1065016,3006,5,
1065017,3009,5,
1065018,3010,5,
1071001,1022,1,
1073002,2008,3,
1073003,2017,3,
1073004,2009,3,
1073005,2010,3,
1073006,2011,3,
1073007,2012,3,
1073008,2013,3,
1075009,3001,5,
1075010,3002,5,
1075011,3003,5,
1075012,3004,5,
1075013,3005,5,
1075014,3007,5,
1075015,3008,5,
1075016,3006,5,
1075017,3009,5,
1075018,3010,5,
1081001,1012,1,
1083002,2011,3,
1083003,2012,3,
1083004,2013,3,
1083005,2014,3,
1083006,2015,3,
1083007,2016,3,
1083008,2001,3,
1085009,3001,5,
1085010,3002,5,
1085011,3003,5,
1085012,3004,5,
1085013,3005,5,
1085014,3007,5,
1085015,3008,5,
1085016,3006,5,
1085017,3009,5,
1085018,3010,5,
1091001,1017,1,
1093002,2011,3,
1093003,2012,3,
1093004,2013,3,
1093005,2014,3,
1093006,2015,3,
1093007,2016,3,
1093008,2001,3,
1095009,3001,5,
1095010,3002,5,
1095011,3003,5,
1095012,3004,5,
1095013,3005,5,
1095014,3007,5,
1095015,3008,5,
1095016,3006,5,
1095017,3009,5,
1095018,3010,5,
1101001,1005,1,
1103002,2014,3,
1103003,2015,3,
1103004,2016,3,
1103005,2001,3,
1103006,2002,3,
1103007,2018,3,
1103008,2003,3,
1105009,3001,5,
1105010,3002,5,
1105011,3003,5,
1105012,3004,5,
1105013,3005,5,
1105014,3007,5,
1105015,3008,5,
1105016,3006,5,
1105017,3009,5,
1105018,3010,5,
1111001,1006,1,
1113002,2014,3,
1113003,2015,3,
1113004,2016,3,
1113005,2001,3,
1113006,2002,3,
1113007,2018,3,
1113008,2003,3,
1115009,3001,5,
1115010,3002,5,
1115011,3003,5,
1115012,3004,5,
1115013,3005,5,
1115014,3007,5,
1115015,3008,5,
1115016,3006,5,
1115017,3009,5,
1115018,3010,5,
1122001,1021|1025|1026|1027|1028|1029,2,1021:1000|1025:1000|1026:1000|1027:1000|1028:1000|1029:1000
1123002,2014,3,
1123003,2015,3,
1123004,2016,3,
1123005,2001,3,
1123006,2002,3,
1123007,2018,3,
1123008,2003,3,
1125009,3001,5,
1125010,3002,5,
1125011,3003,5,
1125012,3004,5,
1125013,3005,5,
1125014,3007,5,
1125015,3008,5,
1125016,3006,5,
1125017,3009,5,
1125018,3010,5,
1132001,1021|1025|1026|1027|1028|1029,2,1021:1000|1025:1000|1026:1000|1027:1000|1028:1000|1029:1000
1133002,2014,3,
1133003,2015,3,
1133004,2016,3,
1133005,2001,3,
1133006,2002,3,
1133007,2018,3,
1133008,2003,3,
1135009,3001,5,
1135010,3002,5,
1135011,3003,5,
1135012,3004,5,
1135013,3005,5,
1135014,3007,5,
1135015,3008,5,
1135016,3006,5,
1135017,3009,5,
1135018,3010,5,
1141001,1015,1,
1143002,2014,3,
1143003,2015,3,
1143004,2016,3,
1143005,2001,3,
1143006,2002,3,
1143007,2018,3,
1143008,2003,3,
1145009,3001,5,
1145010,3002,5,
1145011,3003,5,
1145012,3004,5,
1145013,3005,5,
1145014,3007,5,
1145015,3008,5,
1145016,3006,5,
1145017,3009,5,
1145018,3010,5,
1151001,1020,1,
1153002,2014,3,
1153003,2015,3,
1153004,2016,3,
1153005,2001,3,
1153006,2002,3,
1153007,2018,3,
1153008,2003,3,
1155009,3001,5,
1155010,3002,5,
1155011,3003,5,
1155012,3004,5,
1155013,3005,5,
1155014,3007,5,
1155015,3008,5,
1155016,3006,5,
1155017,3009,5,
1155018,3010,5,
1161001,1007,1,
1163002,2002,3,
1163003,2018,3,
1163004,2003,3,
1163005,2004,3,
1163006,2006,3,
1163007,2005,3,
1163008,2008,3,
1165009,3001,5,
1165010,3002,5,
1165011,3003,5,
1165012,3004,5,
1165013,3005,5,
1165014,3007,5,
1165015,3008,5,
1165016,3006,5,
1165017,3009,5,
1165018,3010,5,
1171001,1008,1,
1173002,2002,3,
1173003,2018,3,
1173004,2003,3,
1173005,2004,3,
1173006,2006,3,
1173007,2005,3,
1173008,2008,3,
1175009,3001,5,
1175010,3002,5,
1175011,3003,5,
1175012,3004,5,
1175013,3005,5,
1175014,3007,5,
1175015,3008,5,
1175016,3006,5,
1175017,3009,5,
1175018,3010,5,
1181001,1028,1,
1183002,2002,3,
1183003,2018,3,
1183004,2003,3,
1183005,2004,3,
1183006,2006,3,
1183007,2005,3,
1183008,2008,3,
1185009,3001,5,
1185010,3002,5,
1185011,3003,5,
1185012,3004,5,
1185013,3005,5,
1185014,3007,5,
1185015,3008,5,
1185016,3006,5,
1185017,3009,5,
1185018,3010,5,
1191001,1025,1,
1193002,2004,3,
1193003,2006,3,
1193004,2005,3,
1193005,2008,3,
1193006,2017,3,
1193007,2009,3,
1193008,2010,3,
1195009,3001,5,
1195010,3002,5,
1195011,3003,5,
1195012,3004,5,
1195013,3005,5,
1195014,3007,5,
1195015,3008,5,
1195016,3006,5,
1195017,3009,5,
1195018,3010,5,
1201001,1016,1,
1203002,2004,3,
1203003,2006,3,
1203004,2005,3,
1203005,2008,3,
1203006,2017,3,
1203007,2009,3,
1203008,2010,3,
1205009,3001,5,
1205010,3002,5,
1205011,3003,5,
1205012,3004,5,
1205013,3005,5,
1205014,3007,5,
1205015,3008,5,
1205016,3006,5,
1205017,3009,5,
1205018,3010,5,
1211001,1021,1,
1213002,2017,3,
1213003,2009,3,
1213004,2010,3,
1213005,2011,3,
1213006,2012,3,
1213007,2013,3,
1213008,2014,3,
1215009,3001,5,
1215010,3002,5,
1215011,3003,5,
1215012,3004,5,
1215013,3005,5,
1215014,3007,5,
1215015,3008,5,
1215016,3006,5,
1215017,3009,5,
1215018,3010,5,
1221001,1009,1,
1223002,2017,3,
1223003,2009,3,
1223004,2010,3,
1223005,2011,3,
1223006,2012,3,
1223007,2013,3,
1223008,2014,3,
1225009,3001,5,
1225010,3002,5,
1225011,3003,5,
1225012,3004,5,
1225013,3005,5,
1225014,3007,5,
1225015,3008,5,
1225016,3006,5,
1225017,3009,5,
1225018,3010,5,
1231001,1027,1,
1233002,2017,3,
1233003,2009,3,
1233004,2010,3,
1233005,2011,3,
1233006,2012,3,
1233007,2013,3,
1233008,2014,3,
1235009,3001,5,
1235010,3002,5,
1235011,3003,5,
1235012,3004,5,
1235013,3005,5,
1235014,3007,5,
1235015,3008,5,
1235016,3006,5,
1235017,3009,5,
1235018,3010,5,
1241001,1030,1,
1243002,2011,3,
1243003,2012,3,
1243004,2013,3,
1243005,2014,3,
1243006,2015,3,
1243007,2016,3,
1243008,2001,3,
1245009,3001,5,
1245010,3002,5,
1245011,3003,5,
1245012,3004,5,
1245013,3005,5,
1245014,3007,5,
1245015,3008,5,
1245016,3006,5,
1245017,3009,5,
1245018,3010,5,
1251001,1010,1,
1253002,2015,3,
1253003,2016,3,
1253004,2001,3,
1253005,2002,3,
1253006,2018,3,
1253007,2003,3,
1253008,2004,3,
1255009,3001,5,
1255010,3002,5,
1255011,3003,5,
1255012,3004,5,
1255013,3005,5,
1255014,3007,5,
1255015,3008,5,
1255016,3006,5,
1255017,3009,5,
1255018,3010,5,
1261001,1026,1,
1263002,2015,3,
1263003,2016,3,
1263004,2001,3,
1263005,2002,3,
1263006,2018,3,
1263007,2003,3,
1263008,2004,3,
1265009,3001,5,
1265010,3002,5,
1265011,3003,5,
1265012,3004,5,
1265013,3005,5,
1265014,3007,5,
1265015,3008,5,
1265016,3006,5,
1265017,3009,5,
1265018,3010,5,
1271001,1011,1,
1273002,2006,3,
1273003,2005,3,
1273004,2008,3,
1273005,2017,3,
1273006,2009,3,
1273007,2010,3,
1273008,2011,3,
1275009,3001,5,
1275010,3002,5,
1275011,3003,5,
1275012,3004,5,
1275013,3005,5,
1275014,3007,5,
1275015,3008,5,
1275016,3006,5,
1275017,3009,5,
1275018,3010,5,
1281001,1022,1,
1283002,2006,3,
1283003,2005,3,
1283004,2008,3,
1283005,2017,3,
1283006,2009,3,
1283007,2010,3,
1283008,2011,3,
1285009,3001,5,
1285010,3002,5,
1285011,3003,5,
1285012,3004,5,
1285013,3005,5,
1285014,3007,5,
1285015,3008,5,
1285016,3006,5,
1285017,3009,5,
1285018,3010,5,
1291001,1029,1,
1293002,2006,3,
1293003,2005,3,
1293004,2008,3,
1293005,2017,3,
1293006,2009,3,
1293007,2010,3,
1293008,2011,3,
1295009,3001,5,
1295010,3002,5,
1295011,3003,5,
1295012,3004,5,
1295013,3005,5,
1295014,3007,5,
1295015,3008,5,
1295016,3006,5,
1295017,3009,5,
1295018,3010,5,
1301001,1012,1,
1303002,2012,3,
1303003,2013,3,
1303004,2014,3,
1303005,2015,3,
1303006,2016,3,
1303007,2001,3,
1303008,2002,3,
1305009,3001,5,
1305010,3002,5,
1305011,3003,5,
1305012,3004,5,
1305013,3005,5,
1305014,3007,5,
1305015,3008,5,
1305016,3006,5,
1305017,3009,5,
1305018,3010,5,
1311001,1017,1,
1313002,2012,3,
1313003,2013,3,
1313004,2014,3,
1313005,2015,3,
1313006,2016,3,
1313007,2001,3,
1313008,2002,3,
1315009,3001,5,
1315010,3002,5,
1315011,3003,5,
1315012,3004,5,
1315013,3005,5,
1315014,3007,5,
1315015,3008,5,
1315016,3006,5,
1315017,3009,5,
1315018,3010,5,
1321001,1013,1,
1323002,2018,3,
1323003,2003,3,
1323004,2004,3,
1323005,2006,3,
1323006,2005,3,
1323007,2008,3,
1323008,2017,3,
1325009,3001,5,
1325010,3002,5,
1325011,3003,5,
1325012,3004,5,
1325013,3005,5,
1325014,3007,5,
1325015,3008,5,
1325016,3006,5,
1325017,3009,5,
1325018,3010,5,
1331001,1023,1,
1333002,2018,3,
1333003,2003,3,
1333004,2004,3,
1333005,2006,3,
1333006,2005,3,
1333007,2008,3,
1333008,2017,3,
1335009,3001,5,
1335010,3002,5,
1335011,3003,5,
1335012,3004,5,
1335013,3005,5,
1335014,3007,5,
1335015,3008,5,
1335016,3006,5,
1335017,3009,5,
1335018,3010,5,
1341001,1014,1,
1343002,2009,3,
1343003,2010,3,
1343004,2011,3,
1343005,2012,3,
1343006,2013,3,
1343007,2014,3,
1343008,2015,3,
1345009,3001,5,
1345010,3002,5,
1345011,3003,5,
1345012,3004,5,
1345013,3005,5,
1345014,3007,5,
1345015,3008,5,
1345016,3006,5,
1345017,3009,5,
1345018,3010,5,
1351001,1001,1,
1353002,2009,3,
1353003,2010,3,
1353004,2011,3,
1353005,2012,3,
1353006,2013,3,
1353007,2014,3,
1353008,2015,3,
1355009,3001,5,
1355010,3002,5,
1355011,3003,5,
1355012,3004,5,
1355013,3005,5,
1355014,3007,5,
1355015,3008,5,
1355016,3006,5,
1355017,3009,5,
1355018,3010,5,
1361001,1002,1,
1363002,2009,3,
1363003,2010,3,
1363004,2011,3,
1363005,2012,3,
1363006,2013,3,
1363007,2014,3,
1363008,2015,3,
1365009,3001,5,
1365010,3002,5,
1365011,3003,5,
1365012,3004,5,
1365013,3005,5,
1365014,3007,5,
1365015,3008,5,
1365016,3006,5,
1365017,3009,5,
1365018,3010,5,
1371001,1024,1,
1373002,2016,3,
1373003,2001,3,
1373004,2002,3,
1373005,2018,3,
1373006,2003,3,
1373007,2004,3,
1373008,2006,3,
1375009,3001,5,
1375010,3002,5,
1375011,3003,5,
1375012,3004,5,
1375013,3005,5,
1375014,3007,5,
1375015,3008,5,
1375016,3006,5,
1375017,3009,5,
1375018,3010,5,
1381001,1018,1,
1383002,2016,3,
1383003,2001,3,
1383004,2002,3,
1383005,2018,3,
1383006,2003,3,
1383007,2004,3,
1383008,2006,3,
1385009,3001,5,
1385010,3002,5,
1385011,3003,5,
1385012,3004,5,
1385013,3005,5,
1385014,3007,5,
1385015,3008,5,
1385016,3006,5,
1385017,3009,5,
1385018,3010,5,
1391001,1003,1,
1393002,2005,3,
1393003,2008,3,
1393004,2017,3,
1393005,2009,3,
1393006,2010,3,
1393007,2011,3,
1393008,2012,3,
1395009,3001,5,
1395010,3002,5,
1395011,3003,5,
1395012,3004,5,
1395013,3005,5,
1395014,3007,5,
1395015,3008,5,
1395016,3006,5,
1395017,3009,5,
1395018,3010,5,
1401001,1019,1,
1403002,2005,3,
1403003,2008,3,
1403004,2017,3,
1403005,2009,3,
1403006,2010,3,
1403007,2011,3,
1403008,2012,3,
1405009,3001,5,
1405010,3002,5,
1405011,3003,5,
1405012,3004,5,
1405013,3005,5,
1405014,3007,5,
1405015,3008,5,
1405016,3006,5,
1405017,3009,5,
1405018,3010,5,
1411001,1004,1,
1413002,2013,3,
1413003,2014,3,
1413004,2015,3,
1413005,2016,3,
1413006,2001,3,
1413007,2002,3,
1413008,2018,3,
1415009,3001,5,
1415010,3002,5,
1415011,3003,5,
1415012,3004,5,
1415013,3005,5,
1415014,3007,5,
1415015,3008,5,
1415016,3006,5,
1415017,3009,5,
1415018,3010,5,
1421001,1005,1,
1423002,2013,3,
1423003,2014,3,
1423004,2015,3,
1423005,2016,3,
1423006,2001,3,
1423007,2002,3,
1423008,2018,3,
1425009,3001,5,
1425010,3002,5,
1425011,3003,5,
1425012,3004,5,
1425013,3005,5,
1425014,3007,5,
1425015,3008,5,
1425016,3006,5,
1425017,3009,5,
1425018,3010,5,
1431001,1006,1,
1433002,2013,3,
1433003,2014,3,
1433004,2015,3,
1433005,2016,3,
1433006,2001,3,
1433007,2002,3,
1433008,2018,3,
1435009,3001,5,
1435010,3002,5,
1435011,3003,5,
1435012,3004,5,
1435013,3005,5,
1435014,3007,5,
1435015,3008,5,
1435016,3006,5,
1435017,3009,5,
1435018,3010,5,
1441001,1007,1,
1443002,2003,3,
1443003,2004,3,
1443004,2006,3,
1443005,2005,3,
1443006,2008,3,
1443007,2017,3,
1443008,2009,3,
1445009,3001,5,
1445010,3002,5,
1445011,3003,5,
1445012,3004,5,
1445013,3005,5,
1445014,3007,5,
1445015,3008,5,
1445016,3006,5,
1445017,3009,5,
1445018,3010,5,
1451001,1008,1,
1453002,2003,3,
1453003,2004,3,
1453004,2006,3,
1453005,2005,3,
1453006,2008,3,
1453007,2017,3,
1453008,2009,3,
1455009,3001,5,
1455010,3002,5,
1455011,3003,5,
1455012,3004,5,
1455013,3005,5,
1455014,3007,5,
1455015,3008,5,
1455016,3006,5,
1455017,3009,5,
1455018,3010,5,
1461001,1015,1,
1463002,2010,3,
1463003,2011,3,
1463004,2012,3,
1463005,2013,3,
1463006,2014,3,
1463007,2015,3,
1463008,2016,3,
1465009,3001,5,
1465010,3002,5,
1465011,3003,5,
1465012,3004,5,
1465013,3005,5,
1465014,3007,5,
1465015,3008,5,
1465016,3006,5,
1465017,3009,5,
1465018,3010,5,
1471001,1020,1,
1473002,2010,3,
1473003,2011,3,
1473004,2012,3,
1473005,2013,3,
1473006,2014,3,
1473007,2015,3,
1473008,2016,3,
1475009,3001,5,
1475010,3002,5,
1475011,3003,5,
1475012,3004,5,
1475013,3005,5,
1475014,3007,5,
1475015,3008,5,
1475016,3006,5,
1475017,3009,5,
1475018,3010,5,
1481001,1028,1,
1483002,2001,3,
1483003,2002,3,
1483004,2018,3,
1483005,2003,3,
1483006,2004,3,
1483007,2006,3,
1483008,2005,3,
1485009,3001,5,
1485010,3002,5,
1485011,3003,5,
1485012,3004,5,
1485013,3005,5,
1485014,3007,5,
1485015,3008,5,
1485016,3006,5,
1485017,3009,5,
1485018,3010,5,
1491001,1025,1,
1493002,2001,3,
1493003,2002,3,
1493004,2018,3,
1493005,2003,3,
1493006,2004,3,
1493007,2006,3,
1493008,2005,3,
1495009,3001,5,
1495010,3002,5,
1495011,3003,5,
1495012,3004,5,
1495013,3005,5,
1495014,3007,5,
1495015,3008,5,
1495016,3006,5,
1495017,3009,5,
1495018,3010,5,
1501001,1009,1,
1503002,2001,3,
1503003,2002,3,
1503004,2018,3,
1503005,2003,3,
1503006,2004,3,
1503007,2006,3,
1503008,2005,3,
1505009,3001,5,
1505010,3002,5,
1505011,3003,5,
1505012,3004,5,
1505013,3005,5,
1505014,3007,5,
1505015,3008,5,
1505016,3006,5,
1505017,3009,5,
1505018,3010,5,
1511001,1027,1,
1513002,2008,3,
1513003,2017,3,
1513004,2009,3,
1513005,2010,3,
1513006,2011,3,
1513007,2012,3,
1513008,2013,3,
1515009,3001,5,
1515010,3002,5,
1515011,3003,5,
1515012,3004,5,
1515013,3005,5,
1515014,3007,5,
1515015,3008,5,
1515016,3006,5,
1515017,3009,5,
1515018,3010,5,
1521001,1016,1,
1523002,2008,3,
1523003,2017,3,
1523004,2009,3,
1523005,2010,3,
1523006,2011,3,
1523007,2012,3,
1523008,2013,3,
1525009,3001,5,
1525010,3002,5,
1525011,3003,5,
1525012,3004,5,
1525013,3005,5,
1525014,3007,5,
1525015,3008,5,
1525016,3006,5,
1525017,3009,5,
1525018,3010,5,
1531001,1021,1,
1533002,2014,3,
1533003,2015,3,
1533004,2016,3,
1533005,2001,3,
1533006,2002,3,
1533007,2018,3,
1533008,2003,3,
1535009,3001,5,
1535010,3002,5,
1535011,3003,5,
1535012,3004,5,
1535013,3005,5,
1535014,3007,5,
1535015,3008,5,
1535016,3006,5,
1535017,3009,5,
1535018,3010,5,
1541001,1030,1,
1543002,2014,3,
1543003,2015,3,
1543004,2016,3,
1543005,2001,3,
1543006,2002,3,
1543007,2018,3,
1543008,2003,3,
1545009,3001,5,
1545010,3002,5,
1545011,3003,5,
1545012,3004,5,
1545013,3005,5,
1545014,3007,5,
1545015,3008,5,
1545016,3006,5,
1545017,3009,5,
1545018,3010,5,
1552001,1001|1005|1009|1013|1017|1021|1025,2,1001:1000|1005:1000|1009:1000|1013:1000|1017:1000|1021:1000|1025:1000
1553002,2016,3,
1553003,2001,3,
1553004,2002,3,
1553005,2018,3,
1553006,2003,3,
1553007,2004,3,
1553008,2006,3,
1555009,3001,5,
1555010,3002,5,
1555011,3003,5,
1555012,3004,5,
1555013,3005,5,
1555014,3007,5,
1555015,3008,5,
1555016,3006,5,
1555017,3009,5,
1555018,3010,5,
1562001,1002|1006|1010|1014|1018|1022|1026|1029,2,1002:1000|1006:1000|1010:1000|1014:1000|1018:1000|1022:1000|1026:1000|1029:1000
1563002,2016,3,
1563003,2001,3,
1563004,2002,3,
1563005,2018,3,
1563006,2003,3,
1563007,2004,3,
1563008,2006,3,
1565009,3001,5,
1565010,3002,5,
1565011,3003,5,
1565012,3004,5,
1565013,3005,5,
1565014,3007,5,
1565015,3008,5,
1565016,3006,5,
1565017,3009,5,
1565018,3010,5,
