id	type	child_ids	title	sub_title	code	content	function_control_id	goto_page
1902	2		tutorial_manual-10001902	tutorial_manual-20001902		9ba083f3f033c809_draw_210428008.jpg,6bd9bf8022dd7c47_draw_210428007.jpg,7f0744bddf4f759d_draw_210428005.jpg,320930b5422879c0_draw_210428006.jpg	26	0
1903	2		tutorial_manual-10001903	tutorial_manual-20001903		7dcc9044ca8cb254_draw_210428023.jpg,d42f4f7672daeb2e_draw_210428024.jpg,a4377b21319c3310_draw_210428022.jpg	26	0
1904	2		tutorial_manual-10001904	tutorial_manual-20001904		955ae8752347d977_draw_210428026.jpg,cbb95d8724e89913_draw_210428025.jpg,66b6f87b51222d7e_draw_210428027.jpg	26	0
1905	2		tutorial_manual-10001905	tutorial_manual-20001905		46590db04016b8eb_draw_210428015.jpg	26	0
1906	2		tutorial_manual-10001906	tutorial_manual-20001906		5913f58f51cb62e9_draw_210428003.jpg,db058fdbb7393b2c_draw_210428004.jpg	26	0
1907	2		tutorial_manual-10001907	tutorial_manual-20001907		e87eef70427fb5b4_draw_210428017.jpg,915994011649eb5b_draw_210428020.jpg,793e383a0b900f10_draw_210428016.jpg,651e5c5824b35a5a_draw_210428018.jpg,1cec9efa1ed97fdd_draw_210428021.jpg,e07c1e5ca92f0833_draw_210428019.jpg	26	0
1908	2		tutorial_manual-10001908	tutorial_manual-20001908		91f50a8e006fb24d_draw_210428012.jpg,14efdb3779d214e2_draw_210428010.jpg,943202fa3c855a5e_draw_210428014.jpg,0da1125168f51b23_draw_210428011.jpg,82e85fb111bcf99e_draw_210428009.jpg,5c45a2ee286de0ce_draw_210428013.jpg	26	0
1909	2		tutorial_manual-10001909	tutorial_manual-20001909		c9ac681172ac52d0_draw_210428032.jpg,563224c1f904cb3e_draw_210428033.jpg	26	0
1910	2		tutorial_manual-10001910	tutorial_manual-20001910		97b5dff2d899c83f_draw_211231001.jpg,ec88a32e3e771594_draw_211231002.jpg	26	0
2000	1	2001,2002,2003,2004,2005,2006,2007,2008,2009,2010	tutorial_manual-10002000	tutorial_manual-20002000	manual_theater		16	0
2001	2		tutorial_manual-10002001	tutorial_manual-20002001		5f7d47164e539572_draw_210817022.jpg,a51b5f521ff12ca6_draw_210817023.jpg,3052898d18200416_draw_210817018.jpg,dbda9f9efec43cf2_draw_210817019.jpg,ab6dfa2ed5ea1529_draw_210817020.jpg,2cb997f371351a11_draw_211226001.jpg	16	0
2002	2		tutorial_manual-10002002	tutorial_manual-20002002		64c89475eec2b13c_draw_210817012.jpg,0ea0e8aa1cca8036_draw_210817013.jpg	16	0
2003	2		tutorial_manual-10002003	tutorial_manual-20002003		27af6dc5ba760816_draw_210817029.jpg,acb758eee1674e84_draw_210817030.jpg	16	0
2004	2		tutorial_manual-10002004	tutorial_manual-20002004		406c3a65c2ce6fca_draw_211226002.jpg,531426051b9fd328_draw_211226003.jpg,a6a5674202653c97_draw_211226004.jpg,d4e62c703de3e2bf_draw_211226005.jpg,07726a5829ccf0fe_draw_211226006.jpg	16	0
2005	2		tutorial_manual-10002005	tutorial_manual-20002005		4e6064768fdc9a0a_draw_211226001.jpg,62696a46e8f24381_draw_211226002.jpg,d2d76670c136246a_draw_211226003.jpg,0a71e88ffb7fc95d_draw_211226004.jpg,6406d4895aae27b9_draw_211226005.jpg,98f2fe0c4ee2372b_draw_211226006.jpg,63bb6dc8c5ad9af2_draw_211226007.jpg,fadc84495186e298_draw_211226008.jpg	16	0
2006	2		tutorial_manual-10002006	tutorial_manual-20002006		b873fbabe2e15da0_draw_211226010.jpg,e01f91d1129ede48_draw_211226007.jpg,57d8aff4719e385d_draw_211226008.jpg,66511707db5372df_draw_211228001.jpg,85e9b7e82787681a_draw_210817034.jpg	16	0
2007	2		tutorial_manual-10002007	tutorial_manual-20002007		82d744a358b3fd34_draw_210817016.jpg,a0eb7bb772e07de6_draw_210817017.jpg,325dc7ac4cdb6de4_draw_210817014.jpg,c724910086fbab8d_draw_210817015.jpg	16	0
2008	2		tutorial_manual-10002008	tutorial_manual-20002008		3aebd2200466cc48_draw_210817035.jpg	16	0
2009	2		tutorial_manual-10002009	tutorial_manual-20002009		824782e845bd1e5e_draw_210817002.jpg	16	0
2010	2		tutorial_manual-10002010	tutorial_manual-20002010		e5c9e560002a41be_draw_210817003.jpg	16	0
2100	1	2101,2102,2103,2104,2105,2106,2107,2108,2109,2110	tutorial_manual-10002100	tutorial_manual-20002100	manual_daily		29	0
2101	2		tutorial_manual-10002101	tutorial_manual-20002101		07f22194e522a630_draw_230330006.jpg,837d5611124817a1_draw_230330002.jpg	29	0
2102	2		tutorial_manual-10002102	tutorial_manual-20002102		d528b8d0ed61acf6_draw_230330003.jpg,8feb2ebd8448e2bd_draw_230831005.jpg,82dae9d9eefead76_draw_230906001.jpg,ed6eaf180b6fec31_draw_230330005.jpg	29	0
2103	2		tutorial_manual-10002103	tutorial_manual-20002103		4cfb2a7e8697a06f_draw_230330008.jpg,40e760edcfb534a2_draw_230328010.jpg	29	0
2104	2		tutorial_manual-10002104	tutorial_manual-20002104		a272afcefd4ce8af_draw_230330001.jpg,cba1e58b14ab2d62_draw_230328013.jpg,a55167b89b949894_draw_230410001.jpg	29	0
2105	2		tutorial_manual-10002105	tutorial_manual-20002105		d075dd6ac04e85a1_draw_230328007.jpg,a9aeb584caedd582_draw_230328008.jpg	29	0
2106	2		tutorial_manual-10002106	tutorial_manual-20002106		37e7839484daf72f_draw_230330007.jpg	29	0
2107	2		tutorial_manual-10002107	tutorial_manual-20002107		e1c94d4240ae9bc9_draw_230330009.jpg	29	0
2108	2		tutorial_manual-10002108	tutorial_manual-20002108		e3f76b439e9ad47a_draw_230328018.jpg,b246b0c6a6660b2d_draw_240103012.jpg,272f48b7cea6f1e1_draw_240103013.jpg	29	0
2109	2		tutorial_manual-10002109	tutorial_manual-20002109		dbde401733bb112f_draw_230905003.jpg,22e82ecddda03562_draw_230904001.jpg,572285e2ff46e4f6_draw_230904002.jpg,21be0288774db751_draw_230904003.jpg	29	0
2110	2		tutorial_manual-10002110	tutorial_manual-20002110		cdebe7620667f437_draw_230905002.jpg,b9860d460f1cf7a7_draw_230905001.jpg,867bedca8deeb7bf_draw_230831002.jpg,7fc519511da81ade_draw_230831003.jpg,97f81c5644abc8be_draw_231201006.jpg	30	0
2200	1	2201,2202,2203,2204,2205,2206,2207,2208,2209	tutorial_manual-10002200	tutorial_manual-20002200	manual_vehicle		30	0
2201	2		tutorial_manual-10002201	tutorial_manual-20002201		9f31eb421f9c2aec_draw_230905004.jpg,712d7b7caf6956a0_draw_230905006.jpg,08de8e6ebed4dd17_draw_230905005.jpg,608da17e7d641d00_draw_230905007.jpg,aada115dbcfacaff_draw_230912001.jpg,793c064c9f24a80c_draw_230905008.jpg	30	0
2202	2		tutorial_manual-10002202	tutorial_manual-20002202		e8bf9523e3cdb9f5_draw_230905010.jpg,033ec9d1f7e38c5c_draw_230918001.jpg,16f2f80f9844abce_draw_230905021.jpg	30	0
2203	2		tutorial_manual-10002203	tutorial_manual-20002203		cdebe7620667f437_draw_230905002.jpg,867bedca8deeb7bf_draw_230831002.jpg,df8179c29d676fc1_draw_230905009.jpg	30	0
2204	2		tutorial_manual-10002204	tutorial_manual-20002204		d7e5e6f8ee1ceb8e_draw_230905012.jpg,1c9968aa5ca7f7ca_draw_230905013.jpg,a312c7a22be80a6c_draw_230905014.jpg,0ae4abe215761c20_draw_230905015.jpg,80de474211dacacf_draw_230905016.jpg	30	0
2205	2		tutorial_manual-10002205	tutorial_manual-20002205		f04771da287190d8_draw_230905017.jpg	30	0
2206	2		tutorial_manual-10002206	tutorial_manual-20002206		58ab717df9aea87d_draw_230905001.jpg,1208cfc9ca878a80_draw_230905002.jpg,33b080514f70f23b_draw_230905003.jpg	30	0
2207	2		tutorial_manual-10002207	tutorial_manual-20002207		611c9463d55df9ad_draw_230905018.jpg,670b524525413a8b_draw_230905019.jpg	30	0
2208	2		tutorial_manual-10002208	tutorial_manual-20002208		634c1601f641e756_draw_230905020.jpg	30	0
2209	2		tutorial_manual-10002209	tutorial_manual-20002209		5bd310ddc8837ed2_draw_240103005.jpg,2a83b037c0df84ae_draw_240103006.jpg,e624b8a80c7cb7de_draw_240103007.jpg	30	0
