id,defender,defender_upper,belong,hold_belong,mission_skill,battle_skill,condition,is_destroy,is_rebuild,draw_event,name,code,shifting_spot,shifting_team,battle_assist_range,performance_skill,show_info,working_special_spot,trigger_distance,active_mission_skill,inherent_mission_skill,type,is_focus,transition,belong_color,working_spot_activation,active_building_info,initial_state,pref_code,des,confront_des,squadinfoid,missionskill_on_death
362401,50,50,3,0,0;9362401;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362401,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40362401,0,,building-20362401,building-30362401,0,
362501,50,50,1,1,0;1000067;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362501,PortableEMP_Nobase,"0,0","0,0","0,0",,0,1000001,0,9363802,1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40362501,-1,,building-20362501,building-30362501,0,
362502,50,50,1,1,0;1000067;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362502,PortableEMP_Nobase,"0,0","0,0","0,0",,0,1000001,0,9363803,1000200,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40362502,-1,,building-20362502,building-30362502,0,
362503,50,50,1,1,0;1000067;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362503,PortableEMP_Nobase,"0,0","0,0","0,0",,0,1000001,0,9363803,"1000200,1000001",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40362503,0,,building-20362503,building-30362503,0,
362504,50,50,1,1,0;1000067;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362504,PortableEMP_Nobase,"0,0","0,0","0,0",,0,1000001,0,9363803,"1000200,9363801,9363805,1010100",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40362504,-1,,building-20362504,building-30362504,0,
362505,50,50,1,1,0;1000067;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362505,PortableEMP_Nobase,"0,0","0,0","0,0",,0,1000001,0,9363802,1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40362505,-1,,building-20362505,building-30362505,0,
362601,50,50,1,1,0;9363925;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362601,Hiding,"0,0","0,0","0,0",,1,9363901|9363902,0,"9363901,9363903,9363931,9363933,9363914",1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,1",building-40362601,-1,,building-20362601,building-30362601,0,
362602,50,50,1,1,0;9363925;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362602,Hiding,"0,0","0,0","0,0",,1,9363901|9363902,0,"9363902,9363904,9363932,9363934,9363919",1000200,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,1",building-40362602,-1,,building-20362602,building-30362602,0,
362603,50,50,1,1,0;9363925;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362603,Hiding,"0,0","0,0","0,0",,1,9363901|9363902,0,"9363901,9363903,9363931,9363933,9363914","1000100,1000001,9363929,1000067",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,1",building-40362603,0,,building-20362603,building-30362603,0,
362604,50,50,1,1,0;9363925;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362604,Hiding,"0,0","0,0","0,0",,1,9363901|9363902,0,"9363902,9363904,9363932,9363934,9363919","1000200,9363928,1010100",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,1",building-40362604,-1,,building-20362604,building-30362604,0,
362605,50,50,1,1,0;9363925;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362605,Hiding,"0,0","0,0","0,0",,1,9363901|9363902,0,"9363901,9363903,9363931,9363933,9363914","1000100,1000001,9363930,1000067",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,1",building-40362605,1,,building-20362605,building-30362605,0,
362606,50,50,1,1,0;9363925;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362606,Hiding,"0,0","0,0","0,0",,1,9363902,0,,1000500,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40362606,-1,,building-20362606,building-30362606,0,
362607,50,50,1,1,0;9363925;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10362607,Hiding,"0,0","0,0","0,0",,1,9363901|9363902,0,"9363902,9363904,9363932,9363934,9363919",1000200,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,1",building-40362607,-1,,building-20362607,building-30362607,0,
362701,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362701,Console,"40,150","-30,0","0,0",,1,1010101,0,"9362701,9362702,1010104","1010100,1010101,1010201,1020101",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362701,0,,building-20362701,building-30362701,0,
362702,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362702,Console,"40,150","-30,0","0,0",,1,1010201,0,"9362701,9362702,9362703","1010200,1010101,1010201,1020101",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362702,0,,building-20362702,building-30362702,0,
362703,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,building-10362703,Door_Left,"10,80","-20,0","0,0",,1,1020101,0,,"1020100,1020101,1000001,1000056",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362703,0,,building-20362703,building-30362703,0,
362704,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362704,Console,"40,150","-30,0","0,0",,1,1010301,0,"9362705,9362706","1010300,1010401",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362704,-1,,building-20362704,building-30362704,0,
362705,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362705,Console,"40,150","-30,0","0,0",,1,1010401,0,"9362704,9362705,9362706","1010400,1010401",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362705,0,,building-20362705,building-30362705,0,
362706,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,building-10362706,Door_Left,"10,80","-20,0","0,0",,1,1020201,0,,1020200,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362706,-1,,building-20362706,building-30362706,0,
362801,99999,99999,1,1,"0;2000018,1150105;0;",0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362801,Build_Pump,"-80,130","0,0","0,2",,1,1000001,0,1150102,1150100,18,1,,"#C3C3C3,#FF4646,#FFE683,#C3C3C3",1;0,building-40362801,-1,,building-20362801,building-30362801,0,
362802,99999,99999,1,1,"0;2000018,1150105;0;",0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362802,Build_Pump,"-80,130","0,0","0,2",,1,1000001,0,1150202,1150200,18,1,,"#C3C3C3,#FF4646,#FFE683,#C3C3C3",1;0,building-40362802,-1,,building-20362802,building-30362802,0,
362803,99999,99999,1,1,"0;2000018,1150105;0;",0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362803,Build_Pump,"-80,130","0,0","0,2",,1,1000001,0,1150302,1150300,18,1,,"#C3C3C3,#FF4646,#FFE683,#C3C3C3",1;0,building-40362803,-1,,building-20362803,building-30362803,0,
362804,99999,99999,1,1,"0;2000018,1150105;0;",0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362804,Build_Pump,"-80,130","0,0","0,2",,1,1000001,0,1150402,1150400,18,1,,"#C3C3C3,#FF4646,#FFE683,#C3C3C3",1;0,building-40362804,-1,,building-20362804,building-30362804,0,
362805,99999,99999,3,1,0;0;0;2000007,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362805,Boomer,"45,100","-30,0","0,0",,1,1000009,0,1030101,"1030100,1000009,1000027",8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362805,0,,building-20362805,building-30362805,0,
362806,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362806,Console,"40,150","-30,0","0,0",,1,1010101,0,1020106,"1010100,1020101",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362806,0,,building-20362806,building-30362806,0,
362807,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,building-10362807,Door_Left,"10,80","-20,0","0,0",,1,1020101,0,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362807,0,,building-20362807,building-30362807,0,
362901,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,building-10362901,Door_Left,"10,80","-20,0","0,0",,1,1020101,0,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362901,0,,building-20362901,building-30362901,0,
362902,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,building-10362902,Door_Left,"10,80","-20,0","0,0",,1,1020201,0,,"1020200,1020201,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362902,0,,building-20362902,building-30362902,0,
362903,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,building-10362903,Door_Left,"10,80","-20,0","0,0",,1,1020301,0,,"1020300,1020301,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362903,0,,building-20362903,building-30362903,0,
362904,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,building-10362904,Door_Left,"10,80","-20,0","0,0",,1,1020401,0,,"1020400,1020401,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362904,0,,building-20362904,building-30362904,0,
362905,99999,99999,1,1,0;9362911;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362905,Console,"40,150","-30,0","0,0",,1,1010101,0,"9362909,9362901,9362902,9362903,9362904,9362905,9362906,9362907,9362908","1010100,1020101,1020201,1020301,1020401",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362905,0,,building-20362905,building-30362905,0,
362906,99999,99999,1,1,0;9362912;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362906,Console,"40,150","-30,0","0,0",,1,1010201,0,"9362910,9362901,9362902,9362903,9362904,9362905,9362906,9362907,9362908","1010200,1020101,1020201,1020301,1020401",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,building-40362906,0,,building-20362906,building-30362906,0,
362907,50,50,0,0,0;9362917;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10362907,Hiding,"0,0","0,0","0,0",,0,,0,,"1000001,1000056",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40362907,0,,building-20362907,building-30362907,0,
363001,50,50,1,1,0;9100001;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363001,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363001,0,,building-20363001,building-30363001,0,
363002,50,50,1,1,0;9100002;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363002,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363002,0,,building-20363002,building-30363002,0,
363003,50,50,1,1,0;9100003;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363003,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363003,0,,building-20363003,building-30363003,0,
363004,50,50,1,1,0;9100004;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363004,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363004,0,,building-20363004,building-30363004,0,
363005,50,50,1,1,0;9100005;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363005,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363005,0,,building-20363005,building-30363005,0,
363006,50,50,1,1,0;9363085;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363006,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363006,0,,building-20363006,building-30363006,0,
363007,50,50,1,1,0;9100007;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363007,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363007,0,,building-20363007,building-30363007,0,
363008,50,50,1,1,0;9100008;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363008,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363008,0,,building-20363008,building-30363008,0,
363009,50,50,1,1,0;9100009;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363009,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363009,0,,building-20363009,building-30363009,0,
363010,50,50,1,1,0;9100010;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363010,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363010,0,,building-20363010,building-30363010,0,
363011,50,50,1,1,0;9363086;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363011,Hiding,"0,0","0,0","0,0",,0,,0,,900011,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363011,0,,building-20363011,building-30363011,0,
363012,50,50,1,1,0;9100012;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363012,Hiding,"0,0","0,0","0,0",,0,,1,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363012,0,,building-20363012,building-30363012,0,
363013,50,50,1,1,0;9100013;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363013,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363013,0,,building-20363013,building-30363013,0,
363014,50,50,1,1,0;9100014;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363014,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363014,0,,building-20363014,building-30363014,0,
363015,50,50,1,1,0;9100015;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363015,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363015,0,,building-20363015,building-30363015,0,
363016,50,50,1,1,0;9100016;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363016,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363016,0,,building-20363016,building-30363016,0,
363017,50,50,1,1,0;9100017;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363017,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363017,0,,building-20363017,building-30363017,0,
363018,50,50,1,1,0;9100018;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363018,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363018,0,,building-20363018,building-30363018,0,
363019,50,50,1,1,0;9363087;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363019,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363019,0,,building-20363019,building-30363019,0,
363020,50,50,1,1,0;9100020;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363020,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363020,0,,building-20363020,building-30363020,0,
363021,50,50,1,1,0;9100021;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363021,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363021,0,,building-20363021,building-30363021,0,
363022,50,50,1,1,0;9100022;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363022,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363022,0,,building-20363022,building-30363022,0,
363023,50,50,1,1,0;9363088;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363023,Hiding,"0,0","0,0","0,0",,0,,1,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363023,0,,building-20363023,building-30363023,0,
363024,50,50,1,1,0;9100024;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363024,Hiding,"0,0","0,0","0,0",,0,,1,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363024,0,,building-20363024,building-30363024,0,
363025,50,50,1,1,0;9100025;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363025,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363025,0,,building-20363025,building-30363025,0,
363026,50,50,1,1,0;9100026;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363026,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363026,0,,building-20363026,building-30363026,0,
363027,50,50,1,1,0;9100027;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363027,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363027,0,,building-20363027,building-30363027,0,
363028,50,50,1,1,0;9100028;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363028,Hiding,"0,0","0,0","0,0",,0,,1,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363028,0,,building-20363028,building-30363028,0,
363029,50,50,1,1,0;9363089;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363029,Hiding,"0,0","0,0","0,0",,0,,1,,900011,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363029,0,,building-20363029,building-30363029,0,
363030,50,50,1,1,0;9100030;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363030,Hiding,"0,0","0,0","0,0",,0,,0,,,8,0,,"#C3C3C3,#FF4646,#FFE683,#C3C3C3",1;0,building-40363030,0,,building-20363030,building-30363030,0,
363031,50,50,1,1,0;9100031;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363031,Hiding,"0,0","0,0","0,0",,0,,0,,900011,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363031,0,,building-20363031,building-30363031,0,
363032,50,50,1,1,0;9100032;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363032,Hiding,"0,0","0,0","0,0",,0,,1,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363032,0,,building-20363032,building-30363032,0,
363033,50,50,1,1,0;9363090;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363033,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363033,0,,building-20363033,building-30363033,0,
363034,50,50,1,1,0;9100034;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363034,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363041,9363035,9363097,9363065",1000500,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363034,0,,building-20363034,building-30363034,0,
363035,50,50,1,1,0;9100035;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363035,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363034,9363036,9363098,9363066",1000600,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363035,0,,building-20363035,building-30363035,0,
363036,50,50,1,1,0;9100036;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363036,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363035,9363037",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363036,0,,building-20363036,building-30363036,0,
363037,50,50,1,1,0;9363091;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363037,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363037,0,,building-20363037,building-30363037,0,
363038,50,50,1,1,0;9100038;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363038,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363038,0,,building-20363038,building-30363038,0,
363039,50,50,1,1,0;9100039;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363039,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363039,0,,building-20363039,building-30363039,0,
363040,50,50,1,1,0;9100040;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363040,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363039,9363033,9363041,9363046",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363040,0,,building-20363040,building-30363040,0,
363041,50,50,1,1,0;9100041;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363041,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363040,9363034,9363042",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363041,0,,building-20363041,building-30363041,0,
363042,50,50,1,1,0;9363092;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363042,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363041,936304798,9363067","1000700,9363062",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363042,0,,building-20363042,building-30363042,0,
363043,50,50,1,1,0;9100043;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363043,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363035,9363049,9363044",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363043,0,,building-20363043,building-30363043,0,
363044,50,50,1,1,0;9363093;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363044,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363043,9363037,9363056,9363057,9363050",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363044,0,,building-20363044,building-30363044,0,
363045,50,50,1,1,0;9100045;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363045,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363038,9363039",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363045,0,,building-20363045,building-30363045,0,
363046,50,50,1,1,0;9100046;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363046,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363040,9363047",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363046,0,,building-20363046,building-30363046,0,
363047,50,50,1,1,0;9100047;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363047,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363046,9363042,9363048",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363047,0,,building-20363047,building-30363047,0,
363048,50,50,1,1,0;9100048;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363048,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363047,9363049",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363048,0,,building-20363048,building-30363048,0,
363049,50,50,1,1,0;9100049;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363049,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363048,9363042,9363050,93630100,9363068",1000800,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363049,0,,building-20363049,building-30363049,0,
363050,50,50,1,1,0;9363094;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363050,Hiding,"0,0","0,0","0,0",,0,,0,"9363082,9363049,9363044,9363058",900011,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363050,0,,building-20363050,building-30363050,0,
363051,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363051,Hiding,"0,0","0,0","0,0",,0,,1,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363051,0,,building-20363051,building-30363051,0,
363052,50,50,1,1,0;93630111;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363052,Hiding,"0,0","0,0","0,0",,0,,1,93630109,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,building-40363052,0,,building-20363052,building-30363052,0,
363053,99999,99999,1,1,0;2000017;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,building-10363053,Build_PortableEMP,"65,150","-30,0","0,0",,1,363002,0,"9363069,9363070,363012","1070100,363022",17,0,,"#C3C3C3,#FF4646,#FFE683,#C3C3C3",1;0,building-40363053,0,,building-20363053,building-30363053,0,
363054,99999,99999,1,1,0;2000007;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,building-10363054,Boomer,"65,150","-30,0","0,0",,1,363001,0,363011,363021,8,0,,"#C3C3C3,#FF4646,#FFE683,#C3C3C3",1;0,building-40363054,0,,building-20363054,building-30363054,0,
