id,defender,defender_upper,belong,hold_belong,mission_skill,battle_skill,condition,is_destroy,is_rebuild,draw_event,name,code,shifting_spot,shifting_team,battle_assist_range,performance_skill,show_info,working_special_spot,trigger_distance,active_mission_skill,inherent_mission_skill,type,is_focus,transition,belong_color,working_spot_activation,active_building_info,initial_state,pref_code,des,confront_des,squadinfoid,missionskill_on_death
336304,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336304,Console,40|150,-30|0,0|0,,1,1010101,0,9336304,1010100|1010101|1010201|1020101|1020201|1020301,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336304,0,,building-20336304,building-30336304,0,
336305,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336305,Console,40|150,-30|0,0|0,,1,1010201,0,9336305,1010200|1010201|1010101|1020101|1020201|1020301,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336305,0,,building-20336305,building-30336305,0,
336401,1699,1699,3,1,0;0;0;2000013,0;0;0;0,0:1|1:1;0:0|1:0,0,0,0,building-10336401,EMP,10|103,-30|0,0|2,,1,9332102,0,9332106,9332105,13,-1|0,EMP:1_2,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336401,-1,,building-20336401,building-30336401,0,
336402,1699,1699,3,1,0;0;0;2000012,0;0;0;0,0:1|1:1;0:2|1:2;0:0|1:0,0,0,0,building-10336402,Substation,50|100,-30|0,0|0,,1,9332102|9332103,0,9332102|9332103,9332101,12,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1|1,building-40336402,-1,,building-20336402,building-30336402,0,
336403,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336403,Console,40|150,-30|0,0|0,,1,1010101,0,1010104|9336401,1010100|1010101,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40336403,0,,building-20336403,building-30336403,0,
336404,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336404,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336404,0,,building-20336404,building-30336404,0,
336405,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336405,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336405,0,,building-20336405,building-30336405,0,
336406,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336406,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336406,0,,building-20336406,building-30336406,0,
336407,999,999,3,0,0;0;0;0,900107|900016;0;900107|900016;0,0:0|1:0;0:0|1:1,2,0,0,building-10336407,GustafCut2,4|97,-30|0,3|5,900010;0;900010;0,1,,0,,,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336407,0,,building-20336407,building-30336407,0,
336408,999,999,3,0,0;0;0;0,900107|900017;0;900107|900017;0,0:0|1:0;0:0|1:1,2,0,0,building-10336408,GustafCut3,4|97,-30|0,1|2,900011;0;900011;0,1,,0,,,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336408,0,,building-20336408,building-30336408,0,
336501,1699,1699,3,1,0;0;0;2000013,0;0;0;0,0:1|1:1;0:0|1:0,0,0,0,building-10336501,EMP,10|103,-30|0,0|2,,1,9332102,0,9332106,9332105,13,-1|0,EMP:1_2,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336501,-1,,building-20336501,building-30336501,0,
336502,1699,1699,3,1,0;0;0;2000012,0;0;0;0,0:1|1:1;0:2|1:2;0:0|1:0,0,0,0,building-10336502,Substation,50|100,-30|0,0|0,,1,9332102|9332103,0,9332102|9332103,9332101,12,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1|1,building-40336502,-1,,building-20336502,building-30336502,0,
336503,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336503,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336503,0,,building-20336503,building-30336503,0,
336504,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336504,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336504,0,,building-20336504,building-30336504,0,
336505,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336505,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336505,0,,building-20336505,building-30336505,0,
336601,300,300,3,0,0;0;0;0,405004;0;405004;0,0:0|1:0;0:0|1:1,1|2,0,0,building-10336601,MissileLauncher,4|97,-30|0,1|1,800101|102304|405002;0;800101|102304|405002;0,1,,0,,1000056,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336601,0,,building-20336601,building-30336601,0,
336602,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336602,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336602,0,,building-20336602,building-30336602,0,
336603,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336603,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336603,0,,building-20336603,building-30336603,0,
336604,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336604,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336604,0,,building-20336604,building-30336604,0,
336701,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336701,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336701,0,,building-20336701,building-30336701,0,
336702,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336702,Tank,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336702,0,,building-20336702,building-30336702,0,
336703,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336703,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336703,0,,building-20336703,building-30336703,0,
336801,50,50,2,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336801,Tank,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336801,0,,building-20336801,building-30336801,0,
336802,50,50,2,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336802,Tank,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336802,0,,building-20336802,building-30336802,0,
336803,50,50,2,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336803,Tank_2,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336803,0,,building-20336803,building-30336803,0,
336804,50,50,2,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336804,Tank_1,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056|1000001,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336804,0,,building-20336804,building-30336804,0,
336805,300,300,3,0,0;0;0;0,405004;0;405004;0,0:0|1:0;0:0|1:1,1|2,0,0,building-10336805,MissileLauncher,4|97,-30|0,1|1,800101|102304|405002;0;800101|102304|405002;0,1,,0,,1000056,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336805,0,,building-20336805,building-30336805,0,
336901,50,50,2,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336901,Tank,0|0,0|0,0|0,,0,1000100,0,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40336901,0,,building-20336901,building-30336901,0,
336902,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,1,0,0,building-10336902,Door_Left,10|80,-20|0,0|0,,1,1020101,0,,1020100,6,-1|0,Door_Left:0_1|Door_Left:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40336902,0,,building-20336902,building-30336902,0,
336903,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336903,Console,40|150,-30|0,0|0,,1,1010101,0,1020106|1020107|1010104|1010105,1010100|1010101,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40336903,0,,building-20336903,building-30336903,0,
336904,50,50,1,1,0;9337202;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10336904,Hiding,0|0,0|0,0|0,,0,,0,,9337201,4,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,0;0,building-40336904,0,,building-20336904,building-30336904,0,
337201,999,999,3,0,0;0;0;0,405001;0;405001;0,0:0|1:0;0:0|1:1,1,0,0,building-10337201,MissileLauncher,4|97,-30|0,1|1,800101|102304|405002;0;800101|102304|405002;0,1,,0,,,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40337201,0,,building-20337201,building-30337201,0,
337202,50,50,1,1,0;9337202;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10337202,Hiding,0|0,0|0,0|0,,0,,0,,9337201,4,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,0;0,building-40337202,0,,building-20337202,building-30337202,0,
337203,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10337203,Tank_1,0|0,0|0,0|0,,0,1000100,1,,1000100|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40337203,0,,building-20337203,building-30337203,0,
337204,999,999,3,0,0;0;0;0,405001;0;405001;0,0:0|1:0;0:0|1:1,1,0,0,building-10337204,MissileLauncher,4|97,-30|0,1|1,800101|102304|405002;0;800101|102304|405002;0,1,,0,,,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40337204,0,,building-20337204,building-30337204,0,
337205,999,999,3,0,0;0;0;0,405001;0;405001;0,0:0|1:0;0:0|1:1,1,0,0,building-10337205,MissileLauncher,4|97,-30|0,1|1,800101|102304|405002;0;800101|102304|405002;0,1,,0,,,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40337205,0,,building-20337205,building-30337205,0,
337206,99999,99999,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:1|1:1,0,0,0,building-10337206,Hiding,10|110,-30|0,0|0,,1,9332106,0,9332110,9332107,14,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40337206,0,,building-20337206,building-30337206,0,
337207,99999,99999,3,1,0;0;0;0,0;0;0;0,0:1|1:1;0:1|1:1,1,0,0,building-10337207,Hiding,0|120,-30|0,0|0,,1,9332107|9332109,1,9332114,9332108,15,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1|0,building-40337207,0,,building-20337207,building-30337207,0,
337208,400,400,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,1,0,0,building-10337208,Hiding,0|120,-30|0,0|0,,1,9332109,1,9332114,9332109,16,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40337208,-1,,building-20337208,building-30337208,0,
337209,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10337209,Tank,0|0,0|0,0|0,,0,1000200,1,1000056,1000200|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40337209,0,,building-20337209,building-30337209,0,
337210,999,999,3,0,0;0;0;0,900107|900018;0;900107|900018;0,0:0|1:0;0:0|1:1,2,0,0,building-10337210,GustafCut1,4|97,-30|0,2|4,900012;0;900012;0,1,,0,,,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40337210,0,,building-20337210,building-30337210,0,
350401,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-10350401,Door_Left,10|80,-20|0,0|0,,1,1020101,0,,1020100|1020101|1000001,6,-1|0,Door_Left:0_1|Door_Left:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40350401,0,,building-20350401,building-30350401,0,
350402,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-10350402,Door_Left,10|80,-20|0,0|0,,1,1020201,0,,1020200|1020201|1000001,6,-1|0,Door_Left:0_1|Door_Left:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40350402,0,,building-20350402,building-30350402,0,
350403,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-10350403,Door_Left,10|80,-20|0,0|0,,1,1020301,0,,1020300|1020301|1000001,6,-1|0,Door_Left:0_1|Door_Left:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40350403,0,,building-20350403,building-30350403,0,
350411,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10350411,Console,40|150,-30|0,0|0,,1,1010101,0,1010104|1020106,1010100|1020101|1010101,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40350411,0,,building-20350411,building-30350411,0,
350412,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10350412,Console,40|150,-30|0,0|0,,1,1010201,0,1010204|1020206,1010200|1020201|1010201,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40350412,0,,building-20350412,building-30350412,0,
350413,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10350413,Console,40|150,-30|0,0|0,,1,1010301,0,1010304|1020306,1010300|1020301|1010301,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40350413,0,,building-20350413,building-30350413,0,
360401,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-10360401,Door_Left,10|80,-20|0,0|0,,1,1020101,0,,1020100,6,-1|0,Door_Left:0_1|Door_Left:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360401,0,,building-20360401,building-30360401,0,
360411,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10360411,Console,40|150,-30|0,0|0,,1,1010101,0,1020106|1020107|1010104|1010105,1010100|1010101,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360411,0,,building-20360411,building-30360411,0,
360501,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-10360501,Door_Left,10|80,-20|0,0|0,,1,1020101,0,,1020100|1020101|1000001,6,-1|0,Door_Left:0_1|Door_Left:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360501,0,,building-20360501,building-30360501,0,
360511,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10360511,Console,40|150,-30|0,0|0,,1,1010101,0,1010104|1020106,1010100|1020101|1010101,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360511,0,,building-20360511,building-30360511,0,
360521,99999,99999,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10360521,Hiding,0|0,0|0,1|1,,0,,0,,1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40360521,0,,building-20360521,building-30360521,0,
360531,999,999,0,1,0;0;0;0,405001;0;0;0,0:0|1:0;0:0|1:1,1|2,0,0,building-10360531,MissileLauncher,4|97,-30|0,1|1,800101|102304|405002;0;800101|102304|405002;0,1,1060101,10,1060105|1060106|1060107,1060100|1060101,1,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360531,0,,building-20360531,building-30360531,0,
360541,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10360541,Console,40|150,-30|0,0|0,,1,1010101,0,1010104|1010105|1060105|1060106|1060107,1010100|1010101|1060101|1060201,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360541,0,,building-20360541,building-30360541,0,
360551,99999,99999,3,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10360551,Tank_3,0|0,0|0,0|0,,0,,0,,9360501,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,0;0,building-40360551,0,,building-20360551,building-30360551,0,
360601,99999,99999,3,1,0;0;0;2000006,0;0;0;0,0:2|1:2;0:2|1:0,0,0,0,building-10360601,Door_Left,10|80,-20|0,0|0,,1,1020101,0,,1020100,6,-1|0,Door_Left:0_1|Door_Left:1_3,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360601,0,,building-20360601,building-30360601,0,
360611,99999,99999,3,1,0;0;0;2000005,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10360611,Console,40|150,-30|0,0|0,,1,1010101,0,1020106|1020107|1010104|1010105,1010100,7,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360611,0,,building-20360611,building-30360611,0,
360701,99999,99999,3,1,0;0;0;2000007,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10360701,Boomer,45|100,-30|0,0|0,,1,1000009,0,1030101,1030100|1000009|1000027,8,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360701,0,,building-20360701,building-30360701,0,
360711,99999,99999,3,1,0;0;0;2000009,0;0;0;0,0:1|1:2;0:1|1:0,0,0,0,building-10360711,Birdge_Left_1,-55|160,0|0,0|0,,1,1050101,0,1000108,1050100|1050101,10,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360711,0,,building-20360711,building-30360711,0,
360901,99999,99999,3,1,0;0;0;2000007,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10360901,Boomer,45|100,-30|0,0|0,,1,1000009,0,1030101,1030100|1000009|1000027,8,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360901,0,,building-20360901,building-30360901,0,
360911,9999,9999,3,1,0;0;0;2000008,0;0;0;0,0:0|1:0;0:0|1:1,1,0,0,building-10360911,Rock,0|120,-30|0,0|0,,1,1040101,1,9331201,1040100|1040101,9,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40360911,0,,building-20360911,building-30360911,0,
361001,99999,99999,3,1,0;0;0;2000007,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361001,Boomer,45|100,-30|0,0|0,,1,1000009,0,1030101,1030100|1000009|1000027,8,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361001,0,,building-20361001,building-30361001,0,
361002,99999,99999,3,1,0;0;0;2000007,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361002,Boomer,45|100,-30|0,0|0,,1,1000009,0,1030101,1030100|1000009|1000027,8,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361002,0,,building-20361002,building-30361002,0,
361011,9999,9999,3,1,0;0;0;2000008,0;0;0;0,0:0|1:0;0:0|1:1,1,0,0,building-10361011,Rock,0|120,-30|0,0|0,,1,1040101,1,9331201,1040100|1040101,9,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361011,0,,building-20361011,building-30361011,0,
361012,9999,9999,3,1,0;0;0;2000008,0;0;0;0,0:0|1:0;0:0|1:1,1,0,0,building-10361012,Rock,0|120,-30|0,0|0,,1,1040101,1,9331201,1040100|1040101,9,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361012,0,,building-20361012,building-30361012,0,
361013,9999,9999,3,1,0;0;0;2000008,0;0;0;0,0:0|1:0;0:0|1:1,1,0,0,building-10361013,Rock,0|120,-30|0,0|0,,1,1040101,1,9331201,1040100|1040101,9,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361013,0,,building-20361013,building-30361013,0,
361014,9999,9999,3,1,0;0;0;2000008,0;0;0;0,0:0|1:0;0:0|1:1,1,0,0,building-10361014,Rock,0|120,-30|0,0|0,,1,1040101,1,9331201,1040100|1040101,9,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361014,0,,building-20361014,building-30361014,0,
361101,99999,99999,3,1,0;0;0;2000007,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361101,Boomer,45|100,-30|0,0|0,,1,1000009,0,1030101,1030100|1000009|1000027,8,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361101,0,,building-20361101,building-30361101,0,
361102,99999,99999,3,1,0;0;0;2000007,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361102,Boomer,45|100,-30|0,0|0,,1,1000009,0,1030201,1030200|1000009|1000027,8,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361102,0,,building-20361102,building-30361102,0,
361111,99999,99999,3,1,0;0;0;2000009,0;0;0;0,0:1|1:1;0:1|1:0,0,0,0,building-10361111,Birdge_Left_2,-70|200,0|0,0|0,,1,1050201,0,,1050200|1050201,10,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361111,0,,building-20361111,building-30361111,0,
361112,99999,99999,3,1,0;0;0;2000009,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361112,Birdge_Middle_2,-200|30,0|0,0|0,,1,1050101,0,,1050100|1050101,10,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361112,0,,building-20361112,building-30361112,0,
361113,50,50,1,1,0;0;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361113,Hiding,0|0,0|0,0|0,,0,,1,1000108|1000112,,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40361113,0,,building-20361113,building-30361113,0,
361201,999,999,1,1,0;9361209;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361201,MissileLauncher,4|97,-30|0,1|1,800101|102304|405002;0;800101|102304|405002;0,1,1060101,0,9361201|9361207,1060100|9361203|9361204|9361209|1060101,19,-1|0,,#C3C3C3|#FF4646|#FFE683|#C3C3C3,1;0,building-40361201,0,,building-20361201,building-30361201,0,
361202,999,999,1,1,0;9361209;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361202,MissileLauncher,4|97,-30|0,1|1,800101|102304|405002;0;800101|102304|405002;0,1,1060201,0,9361202|9361208,1060200|9361203|9361204|9361209|1060201,19,-1|0,,#C3C3C3|#FF4646|#FFE683|#C3C3C3,1;0,building-40361202,0,,building-20361202,building-30361202,0,
361203,50,50,1,1,0;9100012;0;0,0;0;0;0,0:1|1:1;0:1|1:1,0,0,0,building-10361203,Tank_2,-20|60,0|0,0|0,,0,,0,,1000001|1000056,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40361203,0,,building-20361203,building-30361203,0,
361204,99999,99999,1,1,0;9363402;0;0,406402;406404;406402;0,0:1|1:0;0:1|1:0,0,0,0,building-10361204,Armstrongspiralgun,-220|50,0|0,1|2,800101|102304|406404;800101|102304|406404;800101|102304|406404;0,1,,0,9361213|9361214|9361215|9361216|9361217|9361218|9361219|9361220|9361221|9361222|9361223|9361224,1060300,19,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361204,0,,building-20361204,building-30361204,0,
361205,99999,99999,1,1,0;9363402;0;0,406402;406404;406402;0,0:1|1:0;0:1|1:0,0,0,0,building-10361205,Armstrongspiralgun,-220|50,0|0,1|2,800101|102304|406404;800101|102304|406404;800101|102304|406404;0,1,,0,9361225|9361226|9361227|9361228|9361229|9361230|9361231|9361232|9361233|9361234|9361235|9361236,1060400,19,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;0,building-40361205,0,,building-20361205,building-30361205,0,
361206,50,50,1,1,0;9100001;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361206,Hiding,0|0,0|0,0|0,,0,,0,,,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40361206,0,,building-20361206,building-30361206,0,
361207,50,50,1,1,0;9100002;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361207,Hiding,0|0,0|0,0|0,,0,,0,,,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40361207,0,,building-20361207,building-30361207,0,
361208,50,50,1,1,0;9100003;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361208,Hiding,0|0,0|0,0|0,,0,,0,,,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40361208,0,,building-20361208,building-30361208,0,
361209,50,50,1,1,0;9100004;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361209,Hiding,0|0,0|0,0|0,,0,,0,,,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40361209,0,,building-20361209,building-30361209,0,
361210,50,50,1,1,0;9100005;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361210,Hiding,0|0,0|0,0|0,,0,,0,,,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40361210,0,,building-20361210,building-30361210,0,
361211,50,50,1,1,0;9100006;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361211,Hiding,0|0,0|0,0|0,,0,,0,,,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40361211,0,,building-20361211,building-30361211,0,
361212,50,50,1,1,0;9100007;0;0,0;0;0;0,0:0|1:0;0:0|1:1,0,0,0,building-10361212,Hiding,0|0,0|0,0|0,,0,,0,,,5,-1|0,,#83CCFF|#FF4646|#FFE683|#C3C3C3,1;1,building-40361212,0,,building-20361212,building-30361212,0,
