id,type,child_ids,title,sub_title,code,content,function_control_id,goto_page
1802,2,,tutorial_manual-10001802,tutorial_manual-20001802,,15c52c9e73e48e5a_draw_220908026.jpg|9fb26508521a6bd2_draw_220908024.jpg|19d40169d36da2ca_draw_220908025.jpg|74c376395e8f2576_draw_200820037.jpg,22,0
1900,1,1901|1902|1903|1904|1905|1906|1907|1908|1909|1910,tutorial_manual-10001900,tutorial_manual-20001900,manual_chess,,26,0
1901,2,,tutorial_manual-10001901,tutorial_manual-20001901,,db2bfe8d97d44a78_draw_210513147.jpg|97b662cdc158e364_draw_210513148.jpg|68259c97ecf67998_draw_210513149.jpg|1d4a6fc606f738b1_draw_210513146.jpg,26,0
1902,2,,tutorial_manual-10001902,tutorial_manual-20001902,,0c4c00db6baec885_draw_210513125.jpg|5a9e724eea5c7e47_draw_210513124.jpg|abd4bcc9fd37906e_draw_210513126.jpg|7139e9e76af2a3ab_draw_210513123.jpg,26,0
1903,2,,tutorial_manual-10001903,tutorial_manual-20001903,,d0926bae2b2bbe35_draw_210513292.jpg|8e9cf2b7d7cd51f3_draw_210513293.jpg|11f62fd878dee2b1_draw_210513142.jpg,26,0
1904,2,,tutorial_manual-10001904,tutorial_manual-20001904,,8ff1b10b870bc8eb_draw_210513145.jpg|a6cb2ba6e4cf37ae_draw_210513144.jpg|be0c05ec970ce742_draw_210513143.jpg,26,0
1905,2,,tutorial_manual-10001905,tutorial_manual-20001905,,6a54ad7ec8e19993_draw_210513133.jpg,26,0
1906,2,,tutorial_manual-10001906,tutorial_manual-20001906,,59a82a38cb0e776c_draw_210513122.jpg|2b71d097aac6fec8_draw_210513121.jpg,26,0
1907,2,,tutorial_manual-10001907,tutorial_manual-20001907,,728e0364ac1ff66a_draw_210513138.jpg|496e0b60d0b384ba_draw_210513135.jpg|49ce512c7de5fc45_draw_210513137.jpg|a552bda8eb467d12_draw_210513139.jpg|94c04e09e86f1f5a_draw_210513136.jpg|340f5cad003bd233_draw_210513134.jpg,26,0
1908,2,,tutorial_manual-10001908,tutorial_manual-20001908,,6103dd4a2ea68c39_draw_210513128.jpg|04c676a608bcf100_draw_210513132.jpg|dd8305cc250ada9f_draw_210513130.jpg|e4b759ee06f85b26_draw_210513127.jpg|124df88850ff8636_draw_210513131.jpg|1511b253dbf700e6_draw_210513129.jpg,26,0
1909,2,,tutorial_manual-10001909,tutorial_manual-20001909,,1bb9593ce9a50c2e_draw_210513141.jpg|c04a2200f7629669_draw_210513140.jpg,26,0
1910,2,,tutorial_manual-10001910,tutorial_manual-20001910,,,26,0
2000,1,2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,tutorial_manual-10002000,tutorial_manual-20002000,manual_theater,,16,0
2001,2,,tutorial_manual-10002001,tutorial_manual-20002001,,22b48f22050216c4_draw_211008600.jpg|ff951af346619cbe_draw_211008601.jpg|a62e7a0a670594e3_draw_211008602.jpg|5af0c928dc7f78eb_draw_211008603.jpg|dfb863f18b0dc958_draw_211008604.jpg|1b8ef5e648ce692f_draw_211008605.jpg,16,0
2002,2,,tutorial_manual-10002002,tutorial_manual-20002002,,49f4d720328e8e64_draw_211008594.jpg|4c4f618966ba264b_draw_211008595.jpg,16,0
2003,2,,tutorial_manual-10002003,tutorial_manual-20002003,,3956aea486ba8f62_draw_211008610.jpg|2f6966246c111fe9_draw_211008611.jpg,16,0
2004,2,,tutorial_manual-10002004,tutorial_manual-20002004,,7578bbca59b333f6_draw_211008608.jpg|56a650436df04348_draw_211008609.jpg|bab717b73b2d1f44_draw_211008606.jpg|d5c86e69139f268b_draw_211008607.jpg,16,0
2005,2,,tutorial_manual-10002005,tutorial_manual-20002005,,712eea0cc534a77c_draw_211008586.jpg|4f354bb23a6f2d58_draw_211008587.jpg|96c400268a62ecba_draw_211008588.jpg|357906a88fc6a016_draw_211008589.jpg|51ba82c5b70a2cba_draw_211008590.jpg|4ea9afe1996e5536_draw_211008591.jpg|889c878b039f07da_draw_211008592.jpg|cfbf18cd54518df4_draw_211008593.jpg,16,0
2006,2,,tutorial_manual-10002006,tutorial_manual-20002006,,a121c9af560d1c00_draw_211008612.jpg|13663e5f258bcd00_draw_211008613.jpg|b189c44c47f19039_draw_211008614.jpg|51de7401d573196f_draw_211008615.jpg,16,0
2007,2,,tutorial_manual-10002007,tutorial_manual-20002007,,7da1ddf811d981b1_draw_211008596.jpg|b3cdf461a042ac8b_draw_211008597.jpg|c23dc512d19274fb_draw_211008598.jpg|ac67e79602bc0e9d_draw_211008599.jpg,16,0
2008,2,,tutorial_manual-10002008,tutorial_manual-20002008,,079e47fb1b0bcf54_draw_211008583.jpg,16,0
2009,2,,tutorial_manual-10002009,tutorial_manual-20002009,,54375d270fd935a9_draw_211008584.jpg,16,0
2010,2,,tutorial_manual-10002010,tutorial_manual-20002010,,3a5ab697bf41f279_draw_211008585.jpg,16,0
2100,1,2101|2102|2103|2104|2105|2106|2107|2108|2109|2110,tutorial_manual-10002100,tutorial_manual-20002100,manual_daily,,29,0
2101,2,,tutorial_manual-10002101,tutorial_manual-20002101,,ab87fb4ab008595f_draw_230425005.jpg|e8c14b26fd3375ef_draw_230425001.jpg,29,0
2102,2,,tutorial_manual-10002102,tutorial_manual-20002102,,c07a118335cccdb5_draw_230425002.jpg|842e7d6b5d789097_draw_230425003.jpg|381d7b7224a0a359_draw_230425004.jpg,29,0
2103,2,,tutorial_manual-10002103,tutorial_manual-20002103,,a4657d3899b917cc_draw_230425009.jpg|33a1aa97610a0f55_draw_230425010.jpg,29,0
2104,2,,tutorial_manual-10002104,tutorial_manual-20002104,,0687929e3f4b459d_draw_230425012.jpg|805a7ee7948401ab_draw_230425013.jpg|0ebd3be285bf36dd_draw_230425014.jpg,29,0
2105,2,,tutorial_manual-10002105,tutorial_manual-20002105,,d31e0001e8bce081_draw_230425007.jpg|af9972a272dc0a63_draw_230425008.jpg,29,0
2106,2,,tutorial_manual-10002106,tutorial_manual-20002106,,73563d0410d1d711_draw_230425006.jpg,29,0
2107,2,,tutorial_manual-10002107,tutorial_manual-20002107,,4db1e6ccc8f52a4c_draw_230425011.jpg,29,0
2108,2,,tutorial_manual-10002108,tutorial_manual-20002108,,d1c52d646d987605_draw_230425015.jpg|94f8a9da680fb29d_draw_240125006.jpg|a208be00bdbb4f4b_draw_240125005.jpg,29,0
2109,2,,tutorial_manual-10002109,tutorial_manual-20002109,,27cee21f5b6b508e_draw_231011011.jpg|b382ad1bbcab1bac_draw_231011008.jpg|1f2f6b094ecfdcfd_draw_231011009.jpg|305f3f01f1a18e10_draw_231011010.jpg,29,0
2110,2,,tutorial_manual-10002110,tutorial_manual-20002110,,6e586192ba523f57_draw_231011047.jpg|0bcdd473af3f4f13_draw_231011027.jpg|f738c899920c934e_draw_231011051.jpg|54e5f68ac8273e38_draw_231011026.jpg|01963f6175db32e6_draw_240125001.jpg,30,0
2200,1,2201|2202|2203|2204|2205|2206|2207|2208,tutorial_manual-10002200,tutorial_manual-20002200,manual_vehicle,,30,0
2201,2,,tutorial_manual-10002201,tutorial_manual-20002201,,fe7cdc378f022aae_draw_231011038.jpg|8b0e15e5a5ea3475_draw_231011040.jpg|d01f3f92219203c9_draw_231011039.jpg|a032e0d794d65b32_draw_231011041.jpg|0d1bca998fcdb7b2_draw_231011043.jpg|4560aa550610e249_draw_231011042.jpg,30,0
2202,2,,tutorial_manual-10002202,tutorial_manual-20002202,,33e4ca82f059532a_draw_231011046.jpg|eeeabb8ce8af1536_draw_231011044.jpg|2f4bf094c3eff3c8_draw_231011045.jpg,30,0
2203,2,,tutorial_manual-10002203,tutorial_manual-20002203,,6e586192ba523f57_draw_231011048.jpg|f738c899920c934e_draw_231011050.jpg|686307e775ec273c_draw_231011049.jpg,30,0
2204,2,,tutorial_manual-10002204,tutorial_manual-20002204,,e194a3e6a121c7c2_draw_231011033.jpg|6b8a1bf56d63b243_draw_231011034.jpg|3f59bb953f547fa4_draw_231011035.jpg|88a04a7380b9cd1e_draw_231011036.jpg|601e70b8a6164656_draw_231011037.jpg,30,0
2205,2,,tutorial_manual-10002205,tutorial_manual-20002205,,3f5fd6b92ba598d3_draw_231011014.jpg,30,0
2206,2,,tutorial_manual-10002206,tutorial_manual-20002206,,636e12883d79a356_draw_231011005.jpg|104dddae9d24b973_draw_231011006.jpg|5b10540112458d93_draw_231011007.jpg,30,0
2207,2,,tutorial_manual-10002207,tutorial_manual-20002207,,b0b99e6b02745abe_draw_231011004.jpg|34cd79155a36103c_draw_231011003.jpg,30,0
2208,2,,tutorial_manual-10002208,tutorial_manual-20002208,,13d9d9076ea8a9e3_draw_231011002.jpg,30,0
2209,2,,tutorial_manual-10002209,tutorial_manual-20002209,,c0b03dbafe50dce9_draw_240125002.jpg|36cac5efa53bbe93_draw_240125003.jpg|049f587b1ced3248_draw_240125004.jpg,30,0
