id,type,child_ids,title,sub_title,code,content,function_control_id,goto_page
1801,2,,tutorial_manual-10001801,tutorial_manual-20001801,,5f21d243294ebb7a_draw_210525153836.jpg|060a1e434d8d5362_draw_210525153836.jpg|7b5396690a26adee_draw_210525153836.jpg,22,247
1802,2,,tutorial_manual-10001802,tutorial_manual-20001802,,7a6c558ac7c0348a_draw_210916150548.jpg|5e7180c2ca2ab5ca_draw_210916150650.jpg|b98638789d20f53c_draw_210916150623.jpg|155e638cfc59051e_draw_210916150715.jpg,22,0
1900,1,1901|1902|1903|1904|1905|1906|1907|1908|1909|1910,tutorial_manual-10001900,tutorial_manual-20001900,manual_chess,,26,0
1901,2,,tutorial_manual-10001901,tutorial_manual-20001901,,da5628a2f788e826_draw_220224150548.jpg|7d3417041951d278_draw_220224150551.jpg|7afbd801e94bc9e2_draw_220224150554.jpg|e01427690ef9b661_draw_220224150544.jpg,26,0
1902,2,,tutorial_manual-10001902,tutorial_manual-20001902,,166daa72c2eafb84_draw_220224150545.jpg|a213bfdbb7528f8b_draw_220224150525.jpg|ebf66e308cae9021_draw_220224150553.jpg|35419c0fcb84724b_draw_220224150535.jpg,26,0
1903,2,,tutorial_manual-10001903,tutorial_manual-20001903,,a0bf79acb0656f1e_draw_220224150548.jpg|85dfe183213fe909_draw_220225145424.jpg|9c559de5a3ce7c6a_draw_220224150537.jpg,26,0
1904,2,,tutorial_manual-10001904,tutorial_manual-20001904,,c04d4e0e140d27fb_draw_220224150552.jpg|a6240376495f3ca8_draw_220224150553.jpg|a0bf79acb0656f1e_draw_220224150548.jpg,26,0
1905,2,,tutorial_manual-10001905,tutorial_manual-20001905,,6ca0c862cec14310_draw_220225174739.jpg,26,0
1906,2,,tutorial_manual-10001906,tutorial_manual-20001906,,0186e7faf91c7510_draw_220224150521.jpg|d3192e0a5a89d930_draw_220225143747.jpg,26,0
1907,2,,tutorial_manual-10001907,tutorial_manual-20001907,,51babd202f482a06_draw_220224150546.jpg|55f16ca23dfc3e1e_draw_220224150521.jpg|3314bfc2801207d4_draw_220224150544.jpg|94a3489e1242ed27_draw_220224150547.jpg|5fd9ee987c732ba0_draw_220224150521.jpg|f627ae20bf815313_draw_220224150544.jpg,26,0
1908,2,,tutorial_manual-10001908,tutorial_manual-20001908,,2fae439a36928b0e_draw_220224150538.jpg|6bf71da8b64d8e32_draw_220224150537.jpg|b3fb709c2d194277_draw_220224150547.jpg|2ef03504a1ddcfd2_draw_220224150536.jpg|dcab1381a5a468a9_draw_220224150547.jpg|3474d807ce3df25f_draw_220224150538.jpg,26,0
1909,2,,tutorial_manual-10001909,tutorial_manual-20001909,,51cc92e0c804a4fe_draw_220224150557.jpg|e632c65ba09382cf_draw_220224150522.jpg,26,0
1910,2,,tutorial_manual-10001910,tutorial_manual-20001910,,97b5dff2d899c83f_draw_211231001.jpg|ec88a32e3e771594_draw_211231002.jpg,10000,0
2000,1,2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,tutorial_manual-10002000,tutorial_manual-20002000,manual_chess,,16,0
2001,2,,tutorial_manual-10002001,tutorial_manual-20002001,,c0fd974137499fb3_draw_220309143306.jpg|620313dd4bf32719_draw_220309143307.jpg|1bf7ba43e0ebef7e_draw_220309143307.jpg|9018fdbb0ff24129_draw_220309143307.jpg|ca2edf581eada938_draw_220309143308.jpg|b6381bb58115cf9b_draw_220309143309.jpg,16,0
2002,2,,tutorial_manual-10002002,tutorial_manual-20002002,,40af229a47ba593e_draw_220309143441.jpg|bbd57c876c810d02_draw_220309143441.jpg,16,0
2003,2,,tutorial_manual-10002003,tutorial_manual-20002003,,a627bc122ed3930f_draw_220309143510.jpg|08e6a7fd8ee0f1b7_draw_220309143510.jpg,16,0
2004,2,,tutorial_manual-10002004,tutorial_manual-20002004,,dd79670172bd134d_draw_220309143538.jpg|b8d4e413c99e3fbf_draw_220309143538.jpg|c0193ae9ce799e5c_draw_220309143539.jpg|f90e5c294a45f151_draw_220309143539.jpg,16,0
2005,2,,tutorial_manual-10002005,tutorial_manual-20002005,,1e5ad7767f6b9a5f_draw_220309143624.jpg|ea49abe7cd433546_draw_220309143624.jpg|f302b5d3a3e1a856_draw_220309143624.jpg|b56d5bb5ea431444_draw_220309143624.jpg|311c59196a127a7d_draw_220309143625.jpg|eed4866932407c85_draw_220309143626.jpg|e8823502f57bff64_draw_220309143626.jpg|263cf4522e778398_draw_220309143626.jpg,16,0
2006,2,,tutorial_manual-10002006,tutorial_manual-20002006,,6de674e01773b4a7_draw_220309143740.jpg|dc24bc6259b0554b_draw_220309143740.jpg|a1ad621984f7d31a_draw_220309143740.jpg|7d085c742f63c01c_draw_220309143741.jpg,16,0
2007,2,,tutorial_manual-10002007,tutorial_manual-20002007,,f997dc044547576f_draw_220309144735.jpg|23c4d586ced94604_draw_220309144735.jpg|fe78a68286413b20_draw_220309144736.jpg|b36beb1ed59d35e3_draw_220309144736.jpg,16,0
2008,2,,tutorial_manual-10002008,tutorial_manual-20002008,,8e571450bc7ecd04_draw_220309143850.jpg,16,0
2009,2,,tutorial_manual-10002009,tutorial_manual-20002009,,4c0aec3ae2114a9e_draw_220309143850.jpg,16,0
2010,2,,tutorial_manual-10002010,tutorial_manual-20002010,,5113f84d52f728ed_draw_220309143850.jpg,16,0
2100,1,2101|2102|2103|2104|2105|2106|2107|2108,tutorial_manual-10002100,tutorial_manual-20002100,manual_daily,,29,0
2101,2,,tutorial_manual-10002101,tutorial_manual-20002101,,fed8b3ac0c179987_draw_231206155623.jpg|300297b686f39964_draw_231206155623.jpg,29,0
2102,2,,tutorial_manual-10002102,tutorial_manual-20002102,,1f523dab27ec3787_draw_231206155623.jpg|dd00957073693eaa_draw_231206155624.jpg|d3bb9c0ec33fdbf9_draw_231206155624.jpg,29,0
2103,2,,tutorial_manual-10002103,tutorial_manual-20002103,,cb698d4a01ab9abb_draw_231206155624.jpg|14d7feb7e983099e_draw_231206155624.jpg,29,0
2104,2,,tutorial_manual-10002104,tutorial_manual-20002104,,85d327b12b094a92_draw_231206155625.jpg|006f7bf4971b7458_draw_231206155625.jpg|4ff913d8bd386975_draw_231206155625.jpg,29,0
2105,2,,tutorial_manual-10002105,tutorial_manual-20002105,,ff9c0baac2a0e02f_draw_231206155625.jpg|a186ba27d3feda87_draw_231206155625.jpg,29,0
2106,2,,tutorial_manual-10002106,tutorial_manual-20002106,,5e6460408d81578a_draw_231206155626.jpg,29,0
2107,2,,tutorial_manual-10002107,tutorial_manual-20002107,,ed52591f336eaa48_draw_231206155626.jpg,29,0
2108,2,,tutorial_manual-10002108,tutorial_manual-20002108,,0f1ae6bdc4c8ebe4_draw_231206155626.jpg,29,0
2109,2,,tutorial_manual-10002109,tutorial_manual-20002109,,c1a00fb6fc222eba_draw_240528152834.jpg|e6cc68f82fa8d391_draw_240528152835.jpg|1c2d16e4a375e569_draw_240528152835.jpg|241fd281e61beaac_draw_240528152835.jpg,29,0
2110,2,,tutorial_manual-10002110,tutorial_manual-20002110,,f9981135bbbd034e_draw_240528123014.jpg|bda11d97b2fbd43c_draw_240528152835.jpg|a86b33c5d0af0705_draw_240528123015.jpg|ff85d3026edd59f2_draw_240528152836.jpg|4e35c0f46f4de905_draw_240528152836.jpg,30,0
2200,1,2201|2202|2203|2204|2205|2206|2207|2208|2209,tutorial_manual-10002200,tutorial_manual-20002200,manual_vehicle,,30,0
2201,2,,tutorial_manual-10002201,tutorial_manual-20002201,,8c007d2eb3c903a0_draw_240528123011.jpg|7dbbd3a57489f7d3_draw_240528123011.jpg|0520ff6ed1d3a13c_draw_240528123012.jpg|388b8ca6e37e5234_draw_240528123012.jpg|bf4e519d084ea6d3_draw_240528123012.jpg|a2e7a6ead865bf25_draw_240528123013.jpg,30,0
2202,2,,tutorial_manual-10002202,tutorial_manual-20002202,,5c6c5328f0d4edce_draw_240528123013.jpg|86f4facfcbbe16c2_draw_240528123013.jpg|c4ae73bfc851ddaa_draw_240528123014.jpg,30,0
2203,2,,tutorial_manual-10002203,tutorial_manual-20002203,,f9981135bbbd034e_draw_240528123014.jpg|a86b33c5d0af0705_draw_240528123015.jpg|3035360e35f964e0_draw_240528123015.jpg,30,0
2204,2,,tutorial_manual-10002204,tutorial_manual-20002204,,6d583318f2460dd8_draw_240528123015.jpg|7c0813a0da5bbcdc_draw_240528123016.jpg|38d21fd7bba6e072_draw_240528123016.jpg|484923bc79e70eb5_draw_240528123016.jpg,30,0
2205,2,,tutorial_manual-10002205,tutorial_manual-20002205,,a7995e77bd0c02d7_draw_240528123017.jpg,30,0
2206,2,,tutorial_manual-10002206,tutorial_manual-20002206,,31f6e5d01efe6132_draw_240528123017.jpg|9f99e471ed57f2af_draw_240528123017.jpg|ea060836d62c546f_draw_240528123018.jpg,30,0
2207,2,,tutorial_manual-10002207,tutorial_manual-20002207,,c6b4bdf758572e3f_draw_240528123018.jpg|09030cb494b5330e_draw_240528123019.jpg,30,0
2208,2,,tutorial_manual-10002208,tutorial_manual-20002208,,291f68a0214977b1_draw_240528123019.jpg,30,0
2209,2,,tutorial_manual-10002209,tutorial_manual-20002209,,ccf08d36827d5390_draw_240528123019.jpg|b6c83de120848548_draw_240528123020.jpg|67fcdff1b3ec44fb_draw_240528123020.jpg,30,0
