id,type,sort,item_ids,gem,mp,ammo,mre,part,bp_pay,skin,gift,gemprice,original_price,pointprice,if_cheap,quota,giftbag_name,event_code,icon,daily_quota,tips,discount,sale_starttime,sale_endtime,label,prize_id,pay_type,itemprice,on_sale_days,price_up,classification_id,description,increasing_price
11666,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011666,dailyGiftbag,,0,,1,0,0,0,2190,1,100204-60,0,0,1002,,
11667,8,0,2423-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011667,dailyGiftbag,,0,,1,0,0,0,0,1,100204-40,0,0,1002,,
11668,8,0,2424-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011668,dailyGiftbag,,0,,1,0,0,0,0,1,100204-40,0,0,1002,,
11669,8,0,2425-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011669,dailyGiftbag,,0,,1,0,0,0,0,1,100204-40,0,0,1002,,
11670,8,0,2426-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011670,dailyGiftbag,,0,,1,0,0,0,0,1,100204-40,0,0,1002,,
11671,8,0,2417-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011671,dailyGiftbag,,0,,1,0,0,0,0,1,100204-20,0,0,1002,,
11672,8,0,2418-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011672,dailyGiftbag,,0,,1,0,0,0,0,1,100204-20,0,0,1002,,
11673,8,0,2419-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011673,dailyGiftbag,,0,,1,0,0,0,0,1,100204-20,0,0,1002,,
11674,8,0,2420-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011674,dailyGiftbag,,0,,1,0,0,0,0,1,100204-20,0,0,1002,,
11675,8,0,2421-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011675,dailyGiftbag,,0,,1,0,0,0,0,1,100204-20,0,0,1002,,
11676,8,0,2422-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011676,dailyGiftbag,,0,,1,0,0,0,0,1,100204-20,0,0,1002,,
11677,8,0,2427-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011677,dailyGiftbag,,0,,1,0,0,0,0,1,100204-80,0,0,1002,,
11678,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011678,dailyGiftbag,,0,,1,0,0,0,2191,1,100204-50,0,0,1002,,
11679,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011679,dailyGiftbag,,0,,1,0,0,0,2192,1,100204-50,0,0,1002,,
11680,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011680,dailyGiftbag,,0,,1,0,0,0,2193,1,100204-50,0,0,1002,,
11681,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011681,dailyGiftbag,,0,,1,0,0,0,2194,1,100204-50,0,0,1002,,
11682,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011682,dailyGiftbag,,0,,1,0,0,0,2195,1,100204-50,0,0,1002,,
11683,8,0,,0,0,0,0,0,0,0,200022-1,0,0,0,0,2010,mall-10011683,dailyGiftbag,,0,,1,0,0,0,0,1,100204-2,0,0,1002,,
11684,8,0,,0,0,0,0,0,0,0,100022-1,0,0,0,0,2010,mall-10011684,dailyGiftbag,,0,,1,0,0,0,0,1,100204-2,0,0,1002,,
11685,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011685,dailyGiftbag,,0,,1,0,0,0,2196,1,100206-500,0,0,1003,,
11686,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011686,dailyGiftbag,,0,,1,0,0,0,1364,1,100205-400,0,0,1003,,
11687,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011687,dailyGiftbag,,0,,1,0,0,0,1399,1,100205-400,0,0,1003,,
11688,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011688,dailyGiftbag,,0,,1,0,0,0,1944,1,100206-500,0,0,1003,,
11689,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011689,dailyGiftbag,,0,,1,0,0,0,1573,1,100206-500,0,0,1003,,
11690,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10011690,dailyGiftbag,,0,,1,0,0,0,0,1,100205-5,0,0,1003,,
11691,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10011691,dailyGiftbag,,0,,1,0,0,0,0,1,100206-5,0,0,1003,,
11694,9,0,2433-1,0,0,0,0,0,0,0,,3200,8000,0,1,2001,mall-10011694,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11695,9,0,1187-1,0,0,0,0,0,0,0,,3200,8000,0,1,2001,mall-10011695,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11696,9,0,1188-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10011696,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11697,9,0,2432-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011697,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11698,9,0,1313-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011698,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11699,9,0,1314-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011699,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11700,9,0,200038-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011700,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11701,9,0,10604-1,0,0,0,0,0,0,0,,2000,0,0,0,2001,mall-10011701,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11702,9,0,,0,0,0,0,0,0,0,100003-1,150,0,0,0,2003,mall-10011702,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11703,9,0,,0,0,0,0,0,0,0,100002-1,60,0,0,0,2003,mall-10011703,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11704,9,0,,0,0,0,0,0,0,0,100001-1,30,0,0,0,2003,mall-10011704,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11805,8,0,,0,0,0,0,0,0,0,600-1,1280,0,0,1,2001,mall-10011805,dailyGiftbag,Bumdle_suzi,0,,1,0,0,0,0,0,0,0,0,3003,,
11806,8,0,,0,0,0,0,0,0,0,598-1,1280,0,0,1,2001,mall-10011806,dailyGiftbag,Bumdle_pulin,0,,1,0,0,0,0,0,0,0,0,3003,,
11807,8,0,,0,0,0,0,0,0,0,599-1,1280,0,0,1,2001,mall-10011807,dailyGiftbag,Bumdle_linglu,0,,1,0,0,0,0,0,0,0,0,3003,,
11808,9,0,2453-1,0,0,0,0,0,0,0,,3200,8000,0,1,2001,mall-10011808,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11809,9,0,1189-1,0,0,0,0,0,0,0,,3200,8000,0,1,2001,mall-10011809,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11810,9,0,1226-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10011810,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11811,9,0,2452-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011811,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11812,9,0,1330-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011812,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11813,9,0,1332-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011813,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11814,9,0,200041-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011814,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11815,9,0,10604-1,0,0,0,0,0,0,0,,2000,0,0,0,2001,mall-10011815,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11816,9,0,,0,0,0,0,0,0,0,100003-1,150,0,0,0,2003,mall-10011816,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11817,9,0,,0,0,0,0,0,0,0,100002-1,60,0,0,0,2003,mall-10011817,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11818,9,0,,0,0,0,0,0,0,0,100001-1,30,0,0,0,2003,mall-10011818,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11824,9,0,1238-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10011824,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11825,9,0,1260-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10011825,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11826,9,0,1304-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10011826,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11827,9,0,1357-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011827,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11828,9,0,1385-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011828,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11829,9,0,1386-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011829,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11830,9,0,10604-1,0,0,0,0,0,0,0,,2000,0,0,0,2001,mall-10011830,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11831,9,0,,0,0,0,0,0,0,0,100003-1,150,0,0,0,2003,mall-10011831,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11832,9,0,,0,0,0,0,0,0,0,100002-1,60,0,0,0,2003,mall-10011832,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11833,9,0,,0,0,0,0,0,0,0,100001-1,30,0,0,0,2003,mall-10011833,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11835,8,0,,0,0,0,0,0,0,0,10307-1,0,0,0,0,2001,mall-10011835,dailyGiftbag,,0,,1,0,0,0,0,1,100256-120,0,0,1007,,
11836,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011836,dailyGiftbag,,0,,1,0,0,0,2354,1,100256-60,0,0,1007,,
11837,8,0,2476-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011837,dailyGiftbag,,0,,1,0,0,0,0,1,100256-20,0,0,1007,,
11838,8,0,2477-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011838,dailyGiftbag,,0,,1,0,0,0,0,1,100256-20,0,0,1007,,
11839,8,0,2478-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011839,dailyGiftbag,,0,,1,0,0,0,0,1,100256-20,0,0,1007,,
11840,8,0,2479-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011840,dailyGiftbag,,0,,1,0,0,0,0,1,100256-40,0,0,1007,,
11841,8,0,2480-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011841,dailyGiftbag,,0,,1,0,0,0,0,1,100256-40,0,0,1007,,
11842,8,0,2481-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011842,dailyGiftbag,,0,,1,0,0,0,0,1,100256-40,0,0,1007,,
11843,8,0,2482-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011843,dailyGiftbag,,0,,1,0,0,0,0,1,100256-60,0,0,1007,,
11844,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011844,dailyGiftbag,,0,,1,0,0,0,2355,1,100256-40,0,0,1007,,
11845,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011845,dailyGiftbag,,0,,1,0,0,0,2356,1,100256-40,0,0,1007,,
11846,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011846,dailyGiftbag,,0,,1,0,0,0,2357,1,100256-40,0,0,1007,,
11847,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011847,dailyGiftbag,,0,,1,0,0,0,2358,1,100256-40,0,0,1007,,
11848,8,0,41-1,0,0,0,0,0,0,0,,0,0,0,0,2100,mall-10011848,dailyGiftbag,,0,,1,0,0,0,0,1,100256-3,0,0,1007,,
11849,8,0,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2050,mall-10011849,dailyGiftbag,,0,,1,0,0,0,0,1,100256-2,0,0,1007,,
11850,8,0,46-1,0,0,0,0,0,0,0,,0,0,0,0,2050,mall-10011850,dailyGiftbag,,0,,1,0,0,0,0,1,100256-2,0,0,1007,,
11851,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2050,mall-10011851,dailyGiftbag,,0,,1,0,0,0,0,1,100256-2,0,0,1007,,
11852,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011852,dailyGiftbag,,0,,1,0,0,0,2359,1,100255-500,0,0,1008,,
11853,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011853,dailyGiftbag,,0,,1,0,0,0,2360,1,100254-400,0,0,1008,,
11854,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011854,dailyGiftbag,,0,,1,0,0,0,1364,1,100254-400,0,0,1008,,
11855,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011855,dailyGiftbag,,0,,1,0,0,0,1545,1,100255-500,0,0,1008,,
11856,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10011856,dailyGiftbag,,0,,1,0,0,0,0,1,100254-5,0,0,1008,,
11857,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10011857,dailyGiftbag,,0,,1,0,0,0,0,1,100255-5,0,0,1008,,
11858,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011858,dailyGiftbag,,0,,1,0,0,0,2222,1,100215-1,0,0,1006,,
11859,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011859,dailyGiftbag,,0,,1,0,0,0,2223,1,100215-1,0,0,1006,,
11860,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011860,dailyGiftbag,,0,,1,0,0,0,1948,1,100215-1,0,0,1006,,
11861,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10011861,dailyGiftbag,,0,,1,0,0,0,1573,1,100215-1,0,0,1006,,
11868,9,0,1333-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10011868,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11869,9,0,1358-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10011869,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11870,9,0,1315-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10011870,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11871,9,0,1406-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011871,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11872,9,0,1416-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011872,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11873,9,0,1417-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011873,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11874,9,0,10604-1,0,0,0,0,0,0,0,,2000,0,0,0,2001,mall-10011874,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11875,9,0,,0,0,0,0,0,0,0,100003-1,150,0,0,0,2003,mall-10011875,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11876,9,0,,0,0,0,0,0,0,0,100002-1,60,0,0,0,2003,mall-10011876,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11877,9,0,,0,0,0,0,0,0,0,100001-1,30,0,0,0,2003,mall-10011877,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11986,9,0,1387-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10011986,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11987,9,0,1405-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10011987,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11988,9,0,1418-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10011988,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11989,9,0,1439-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011989,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11990,9,0,1440-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011990,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11991,9,0,1441-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10011991,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11992,9,0,10604-1,0,0,0,0,0,0,0,,2000,0,0,0,2001,mall-10011992,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11993,9,0,,0,0,0,0,0,0,0,100003-1,150,0,0,0,2003,mall-10011993,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11994,9,0,,0,0,0,0,0,0,0,100002-1,60,0,0,0,2003,mall-10011994,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
11995,9,0,,0,0,0,0,0,0,0,100001-1,30,0,0,0,2003,mall-10011995,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12000,8,0,,0,0,0,0,0,0,0,10507-1,0,0,0,0,2001,mall-10012000,dailyGiftbag,,0,,1,0,0,0,0,1,100224-150,0,0,1007,,
12001,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012001,dailyGiftbag,,0,,1,0,0,0,2432,1,100224-60,0,0,1007,,
12002,8,0,2510-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012002,dailyGiftbag,,0,,1,0,0,0,0,1,100224-20,0,0,1007,,
12003,8,0,2511-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012003,dailyGiftbag,,0,,1,0,0,0,0,1,100224-20,0,0,1007,,
12004,8,0,2512-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012004,dailyGiftbag,,0,,1,0,0,0,0,1,100224-20,0,0,1007,,
12005,8,0,2513-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012005,dailyGiftbag,,0,,1,0,0,0,0,1,100224-40,0,0,1007,,
12006,8,0,2514-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012006,dailyGiftbag,,0,,1,0,0,0,0,1,100224-40,0,0,1007,,
12007,8,0,2515-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012007,dailyGiftbag,,0,,1,0,0,0,0,1,100224-40,0,0,1007,,
12008,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012008,dailyGiftbag,,0,,1,0,0,0,2433,1,100224-50,0,0,1007,,
12009,8,0,41-1,0,0,0,0,0,0,0,,0,0,0,0,2100,mall-10012009,dailyGiftbag,,0,,1,0,0,0,0,1,100224-3,0,0,1007,,
12010,8,0,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2050,mall-10012010,dailyGiftbag,,0,,1,0,0,0,0,1,100224-2,0,0,1007,,
12011,8,0,46-1,0,0,0,0,0,0,0,,0,0,0,0,2050,mall-10012011,dailyGiftbag,,0,,1,0,0,0,0,1,100224-2,0,0,1007,,
12012,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2050,mall-10012012,dailyGiftbag,,0,,1,0,0,0,0,1,100224-2,0,0,1007,,
12013,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012013,dailyGiftbag,,0,,1,0,0,0,40079,1,100223-500,0,0,1008,,
12014,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012014,dailyGiftbag,,0,,1,0,0,0,2434,1,100223-500,0,0,1008,,
12015,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012015,dailyGiftbag,,0,,1,0,0,0,1547,1,100222-400,0,0,1008,,
12016,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012016,dailyGiftbag,,0,,1,0,0,0,1546,1,100222-400,0,0,1008,,
12017,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10012017,dailyGiftbag,,0,,1,0,0,0,0,1,100222-5,0,0,1008,,
12018,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10012018,dailyGiftbag,,0,,1,0,0,0,0,1,100223-5,0,0,1008,,
12019,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012019,dailyGiftbag,,0,,1,0,0,0,2435,1,100225-1,0,0,1006,,
12020,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012020,dailyGiftbag,,0,,1,0,0,0,2436,1,100225-1,0,0,1006,,
12021,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012021,dailyGiftbag,,0,,1,0,0,0,2437,1,100225-1,0,0,1006,,
12022,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012022,dailyGiftbag,,0,,1,0,0,0,2438,1,100225-1,0,0,1006,,
12023,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012023,dailyGiftbag,,0,,1,0,0,0,2439,1,100225-1,0,0,1006,,
12027,9,0,1457-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012027,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12028,9,0,1479-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012028,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12029,9,0,1492-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012029,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12030,9,0,1442-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10012030,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12031,9,0,1443-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10012031,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12032,9,0,1478-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10012032,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12033,9,0,10604-1,0,0,0,0,0,0,0,,2000,0,0,0,2001,mall-10012033,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12034,9,0,,0,0,0,0,0,0,0,100003-1,150,0,0,0,2003,mall-10012034,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12035,9,0,,0,0,0,0,0,0,0,100002-1,60,0,0,0,2003,mall-10012035,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12036,9,0,,0,0,0,0,0,0,0,100001-1,30,0,0,0,2003,mall-10012036,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12038,8,0,,0,0,0,0,0,0,0,10605-1,0,0,0,0,2001,mall-10012038,dailyGiftbag,,0,,1,0,0,0,0,1,100231-150,0,0,1007,,
12039,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012039,dailyGiftbag,,0,,1,0,0,0,2549,1,100231-80,0,0,1007,,
12040,8,0,2528-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012040,dailyGiftbag,,0,,1,0,0,0,0,1,100231-50,0,0,1007,,
12041,8,0,2525-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012041,dailyGiftbag,,0,,1,0,0,0,0,1,100231-30,0,0,1007,,
12042,8,0,2526-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012042,dailyGiftbag,,0,,1,0,0,0,0,1,100231-30,0,0,1007,,
12043,8,0,2531-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012043,dailyGiftbag,,0,,1,0,0,0,0,1,100231-80,0,0,1007,,
12044,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012044,dailyGiftbag,,0,,1,0,0,0,2550,1,100231-50,0,0,1007,,
12045,8,0,41-1,0,0,0,0,0,0,0,,0,0,0,0,2100,mall-10012045,dailyGiftbag,,0,,1,0,0,0,0,1,100231-3,0,0,1007,,
12046,8,0,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2050,mall-10012046,dailyGiftbag,,0,,1,0,0,0,0,1,100231-2,0,0,1007,,
12047,8,0,46-1,0,0,0,0,0,0,0,,0,0,0,0,2050,mall-10012047,dailyGiftbag,,0,,1,0,0,0,0,1,100231-2,0,0,1007,,
12048,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2050,mall-10012048,dailyGiftbag,,0,,1,0,0,0,0,1,100231-2,0,0,1007,,
12049,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012049,dailyGiftbag,,0,,1,0,0,0,40288,1,100230-500,0,0,1008,,
12050,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012050,dailyGiftbag,,0,,1,0,0,0,1944,1,100230-500,0,0,1008,,
12051,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012051,dailyGiftbag,,0,,1,0,0,0,2551,1,100229-400,0,0,1008,,
12052,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012052,dailyGiftbag,,0,,1,0,0,0,1289,1,100229-400,0,0,1008,,
12053,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012053,dailyGiftbag,,0,,1,0,0,0,548,1,100230-500,0,0,1008,,
12054,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10012054,dailyGiftbag,,0,,1,0,0,0,0,1,100229-5,0,0,1008,,
12055,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10012055,dailyGiftbag,,0,,1,0,0,0,0,1,100230-5,0,0,1008,,
12056,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012056,dailyGiftbag,,0,,1,0,0,0,40040,1,100232-1,0,0,1006,,
12057,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012057,dailyGiftbag,,0,,1,0,0,0,40041,1,100232-1,0,0,1006,,
12058,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012058,dailyGiftbag,,0,,1,0,0,0,40246,1,100232-1,0,0,1006,,
12063,9,0,1515-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012063,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12064,9,0,1542-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012064,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12065,9,0,1567-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012065,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12066,9,0,1491-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10012066,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12067,9,0,1513-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10012067,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
