id,item_id,type,start_time,end_time,drop_ids,title_res,amount_coordinate,bg_res,is_mail,mail_type,is_show,clear_cycle,clear_time,prize_skip,mission_show_prize,use_animation,goto_to_mall,can_ten_draws,can_get_rewards,goto_page,extra_bonus,bonus_percent
182,0,1,2018-12-19 11:00:00,2019-01-10 10:00:00,"1:290,2:291",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
183,0,1,2018-12-19 11:00:00,2019-01-10 10:00:00,"1:290,2:291",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
184,0,1,2018-12-19 11:00:00,2019-01-10 10:00:00,"1:290,2:291",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
191,9001,1,2020-11-24 00:00:00,2021-01-01 23:59:59,"249:305,250:306,499:305,500:307,749:305,750:308,776:305,777:309,999:305,1000:310,3000:305",2d5ac08695e19974_draw_201126165501.png,"330,-195",9f67e8348fa2f883_draw_201126215214.jpg,0,0,1,0,0,,0,0,0,1,0,0,,0
192,0,1,2020-11-24 00:00:00,2020-12-25 13:00:00,"10:299,3:304",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
193,0,1,2020-11-24 00:00:00,2020-12-25 13:00:00,"8:300,3:304",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
194,0,1,2020-11-24 00:00:00,2020-12-25 13:00:00,"6:301,3:304",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
195,0,1,2020-11-24 00:00:00,2020-12-25 13:00:00,"5:302,3:304",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
196,0,1,2020-11-24 00:00:00,2020-12-25 13:00:00,"4:303,3:304",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
197,0,1,2019-02-25 00:00:00,2019-03-03 23:59:59,"100:58,150:59,200:60,1000:61,1001:58",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,602:1001,602,0,0,0,0,0,,0
198,0,1,2019-02-25 00:00:00,2019-03-03 23:59:59,"100:311,150:312,200:313,1000:314,1001:311",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,40075:1001,40075,0,0,0,0,0,,0
199,0,1,2019-02-25 00:00:00,2019-03-03 23:59:59,"100:315,150:316,200:317,1000:318,1001:315",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,40076:1001,40076,0,0,0,0,0,,0
200,0,1,2019-02-25 00:00:00,2019-03-03 23:59:59,"150:249,200:250,250:251,300:252,1000:253,1001:249",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,271:1001,271,0,0,0,0,0,,0
201,0,1,2019-02-25 00:00:00,2019-03-03 23:59:59,"150:319,200:320,250:321,300:322,1000:323,1001:319",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,40077:1001,40077,0,0,0,0,0,,0
202,0,1,2019-02-25 00:00:00,2019-03-03 23:59:59,"150:324,200:325,250:326,300:327,1000:328,1001:324",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,40078:1001,40078,0,0,0,0,0,,0
203,0,1,2019-03-05 00:00:00,2019-03-28 10:00:00,"1:329,2:330",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
204,0,1,2019-03-05 00:00:00,2019-03-28 10:00:00,"1:329,2:330",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
205,0,1,2019-03-05 00:00:00,2019-03-28 10:00:00,"1:329,2:330",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
206,0,1,2019-03-05 00:00:00,2019-03-28 10:00:00,"1:329,2:330",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
207,0,1,2019-03-05 00:00:00,2019-03-28 10:00:00,"1:329,2:330",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
208,0,1,2019-03-05 00:00:00,2019-03-28 10:00:00,"1:329,2:330",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
217,0,1,2019-09-16 00:00:00,2019-10-08 13:00:00,"10:349,11:354",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
218,0,1,2019-09-16 00:00:00,2019-10-08 13:00:00,"8:350,9:354",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
219,0,1,2019-09-16 00:00:00,2019-10-08 13:00:00,"6:351,7:354",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
220,0,1,2019-09-16 00:00:00,2019-10-08 13:00:00,"5:352,6:354",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
221,0,1,2019-09-16 00:00:00,2019-10-08 13:00:00,"4:353,5:354",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
222,0,1,2019-07-04 00:00:00,2019-07-26 13:00:00,"1:355,2:356",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
223,0,1,2019-07-04 00:00:00,2019-07-26 13:00:00,"1:355,2:356",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
224,0,1,2019-07-04 00:00:00,2019-07-26 13:00:00,"1:355,2:356",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
225,0,1,2019-07-04 00:00:00,2019-07-26 13:00:00,"1:355,2:356",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
226,0,1,2019-07-04 00:00:00,2019-07-26 13:00:00,"1:355,2:356",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
227,0,1,2019-07-04 00:00:00,2019-07-26 13:00:00,"1:355,2:356",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
233,9003,1,2021-03-22 00:00:00,2021-04-30 23:59:59,"249:363,250:364,499:363,500:365,749:363,750:366,776:363,777:368,999:363,1000:367,3000:363",20587770aa884aa1_draw_210324140651.png,"330,-195",3580a1d3a3312f5e_draw_210324163611.jpg,0,0,1,0,0,,0,0,0,1,0,0,,0
242,0,1,2019-12-02 00:00:00,2019-12-27 13:00:00,"6:384,7:385",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
243,9004,1,2021-08-19 00:00:00,2021-09-24 23:59:59,"249:386,250:387,499:386,500:388,749:386,750:389,776:386,777:390,999:386,1000:391,3000:386",1a73003037461512_draw_210816183926.png,"330,-195",9c9aaa2dcae58c9e_draw_210816183925.jpg,0,0,1,0,0,,0,0,0,1,0,0,,0
244,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"10:392,11:408",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
245,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"10:400,11:396",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
246,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"10:401,11:398",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
247,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"8:393,9:408",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
248,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"8:402,9:396",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
249,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"8:403,9:398",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
250,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"6:394,7:408",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
251,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"6:404,7:397",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
252,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"6:405,7:399",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
253,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"5:395,6:408",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
254,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"5:406,6:397",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
255,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"5:407,6:399",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
256,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,1000:396,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
257,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,1000:397,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
258,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,1000:398,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
259,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,1000:399,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
260,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"6:409,7:396",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
261,0,1,2021-08-19 00:00:00,2021-09-17 13:00:00,"6:410,7:398",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
262,0,1,2020-03-20 00:00:00,2020-04-17 13:00:00,"6:411,7:413",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
263,0,1,2020-03-20 00:00:00,2020-04-17 13:00:00,"6:412,7:414",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
264,0,1,2020-03-20 00:00:00,2020-04-17 13:00:00,"6:415,7:416",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
265,0,1,2020-03-20 00:00:00,2020-04-17 13:00:00,1000:413,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
266,0,1,2020-03-20 00:00:00,2020-04-17 13:00:00,1000:414,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
282,100044,2,2022-07-29 00:00:00,2022-09-02 23:59:59,100:460,df64e694caf8836e_draw_220726170035.png,"-597.7,-84.7",76c6655cd8fa0212_draw_220726174303.jpg,0,0,1,0,0,,0,1,1,0,0,0,,0
283,100045,1,2022-07-30 00:00:00,2022-08-12 23:59:59,"69:461,70:462,71:463",a14071df38f9eeaf_draw_220726170035.png,"373.8,-195",206f1f3d2ebbba22_draw_220726174303.jpg,0,0,1,0,0,"330277:71,330278:71,330279:71,330280:71,330281:71",0,0,0,1,0,0,,0
284,0,1,2020-07-15 00:00:00,2020-08-14 13:00:00,"6:464,7:466",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
285,0,1,2020-07-15 00:00:00,2020-08-14 13:00:00,"6:465,7:467",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
286,0,1,2020-07-15 00:00:00,2020-08-14 13:00:00,"6:468,7:469",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
287,0,1,2020-07-15 00:00:00,2020-08-14 13:00:00,1000:466,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
288,0,1,2020-07-15 00:00:00,2020-08-14 13:00:00,1000:467,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
289,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,"10:470,11:484",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
290,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,"10:478,11:474",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
291,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,"10:479,11:476",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
292,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,"8:471,9:484",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
293,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,"8:480,9:476",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
294,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,"6:472,7:484",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
295,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,"6:481,7:475",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
296,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,"6:482,7:477",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
297,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,"5:473,6:484",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
298,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,"5:483,6:477",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
299,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,1000:474,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
300,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,1000:475,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
301,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,1000:476,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
302,0,1,2020-08-11 00:00:00,2020-10-09 13:00:00,1000:477,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
303,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"10:485,11:495",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
304,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"10:486,11:494",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
305,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"8:487,9:496",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
306,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"8:488,9:494",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
307,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"6:489,7:497",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
308,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"6:490,7:496",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
309,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"6:491,7:494",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
310,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"5:492,6:498",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
311,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"5:499,6:494",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
312,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"4:493,5:498",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
313,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"4:500,5:494",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
314,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,1000:495,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
315,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,1000:496,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
316,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,1000:497,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
317,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,1000:498,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
318,9005,1,2022-01-11 00:00:00,2022-02-18 23:59:59,"249:501,250:502,499:501,500:503,749:501,750:504,776:501,777:505,999:501,1000:506,3000:501",6fe82157ac83dda1_draw_220113182117.png,"326,-183",6c5dcd4bd73b4e9a_draw_220113182116.jpg,0,0,1,0,0,,0,0,0,1,0,0,,0
319,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"1:507,2:495",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0
320,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"1:508,2:497",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0
321,0,1,2022-01-11 00:00:00,2022-02-11 13:00:00,"1:508,2:497",0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0
334,0,1,2021-10-08 00:00:00,2021-10-29 13:00:00,"6:546,7:552",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
335,0,1,2021-10-08 00:00:00,2021-10-29 13:00:00,"6:547,7:553",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
336,0,1,2021-10-08 00:00:00,2021-10-29 13:00:00,"6:548,7:556",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
337,0,1,2021-10-08 00:00:00,2021-10-29 13:00:00,"4:549,5:554",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
338,0,1,2021-10-08 00:00:00,2021-10-29 13:00:00,"4:550,5:555",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
339,0,1,2021-10-08 00:00:00,2021-10-29 13:00:00,"4:551,5:556",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
340,0,1,2021-10-08 00:00:00,2021-10-29 13:00:00,1000:552,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
341,0,1,2021-10-08 00:00:00,2021-10-29 13:00:00,1000:553,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
342,0,1,2021-10-08 00:00:00,2021-10-29 13:00:00,1000:554,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
343,0,1,2021-10-08 00:00:00,2021-10-29 13:00:00,1000:555,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
344,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"10:563,11:569",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
345,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"10:557,11:562",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
346,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"8:564,9:570",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
347,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"8:558,9:562",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
348,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"6:565,7:570",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
349,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"6:559,7:562",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
350,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"6:566,7:571",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
351,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"5:567,6:572",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
352,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"5:560,6:562",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
353,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"4:568,5:572",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
354,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"4:561,5:562",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
355,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,1000:569,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
356,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,1000:570,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
357,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,1000:571,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
358,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,1000:572,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
359,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"19:573,20:575,21:570",0,0,0,0,0,0,0,0,693:21,0,0,0,0,0,0,,0
360,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"19:574,20:576,21:570",0,0,0,0,0,0,0,0,694:21,0,0,0,0,0,0,,0
361,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,1000:577,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
362,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"10:584,11:590",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
363,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"10:578,11:594",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
364,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"8:585,9:591",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
365,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"8:579,9:594",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
366,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"6:586,7:591",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
367,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"6:580,7:594",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
368,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"6:587,7:592",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
369,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"6:581,7:595",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
370,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"5:588,6:593",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
371,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"5:582,6:595",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
372,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"4:589,5:593",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
373,0,1,2021-01-30 00:00:00,2021-03-05 13:00:00,"4:583,5:595",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
374,0,1,2020-12-21 00:00:00,2021-01-15 13:00:00,"6:597,7:600",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
375,0,1,2020-12-21 00:00:00,2021-01-15 13:00:00,"6:598,7:601",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
376,0,1,2020-12-21 00:00:00,2021-01-15 13:00:00,"6:596,7:599",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
377,0,1,2020-12-21 00:00:00,2021-01-15 13:00:00,1000:600,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
378,0,1,2020-12-21 00:00:00,2021-01-15 13:00:00,1000:601,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
379,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"10:602,11:607",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
380,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"10:608,11:618",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
381,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"10:609,11:619",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
382,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"8:603,9:607",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
383,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"8:610,9:618",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
384,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"8:611,9:619",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
385,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"6:604,7:607",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
386,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"6:612,7:619",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
387,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"6:613,7:620",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
388,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"6:614,7:621",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
389,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"5:605,6:607",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
390,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"5:615,6:620",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
391,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"5:616,6:621",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
392,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"4:606,5:607",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
393,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"4:617,5:621",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
394,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,1000:618,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
395,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,1000:619,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
396,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,1000:620,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
397,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,1000:621,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
398,100077,1,2022-07-13 00:00:00,2022-08-19 23:59:59,"249:622,250:623,499:622,500:624,749:622,750:625,776:622,777:626,999:622,1000:627,3000:622",af2c04c89af692fc_draw_220712122737.png,"320.7,-185.2",fdf6c57219cda8e3_draw_220712122738.jpg,0,0,1,0,0,,0,0,0,1,0,0,,0
399,0,1,2022-07-13 00:00:00,2022-08-12 13:00:00,"1:628,2:629",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
400,0,1,2021-03-01 00:00:00,2021-03-26 13:00:00,"6:630,7:632",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
401,0,1,2021-03-01 00:00:00,2021-03-26 13:00:00,"6:631,7:633",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
402,0,1,2021-03-01 00:00:00,2021-03-26 13:00:00,"6:634,7:635",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
403,0,1,2021-03-01 00:00:00,2021-03-26 13:00:00,1000:632,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
404,0,1,2021-03-01 00:00:00,2021-03-26 13:00:00,1000:633,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
411,100090,2,2023-07-28 13:00:00,2023-09-01 23:59:59,100:665,f87212993c1fc5c6_draw_230721185355.png,"-568,-120",6cd1683f010b76dd_draw_230721185354.jpg,0,0,1,0,0,,0,1,1,0,0,0,,0
412,100091,1,2023-07-29 00:00:00,2023-08-11 23:59:59,"69:673,70:674,71:675",5077dd8029854294_draw_230721185355.png,"397,-195",3fe9fa97f5de0496_draw_230721185355.jpg,0,0,1,0,0,"330322:71,330323:71,330324:71,330325:71,330326:71",0,0,0,1,0,0,,0
413,0,1,2021-07-09 00:00:00,2021-07-30 13:00:00,"6:676,7:678",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
414,0,1,2021-07-09 00:00:00,2021-07-30 13:00:00,"6:677,7:679",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
415,0,1,2021-07-09 00:00:00,2021-07-30 13:00:00,"6:680,7:681",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
416,0,1,2021-07-09 00:00:00,2021-07-30 13:00:00,1000:678,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
417,0,1,2021-07-09 00:00:00,2021-07-30 13:00:00,1000:679,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
418,0,1,2022-08-12 13:00:00,2022-09-02 13:00:00,"6:682,7:684",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
419,0,1,2022-08-12 13:00:00,2022-09-02 13:00:00,"4:683,5:685",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
