id,code,icon,name,hp,atk,rate,dodge,armor,piercing,range,speed,shield,skills,skill_dec,drop,bt_tree
230604,Guard3Breakout,Guard3Breakout,breakout_enemy-10230604,1200,50,60,0,100,0,89,11,0,9004,breakout_enemy-20230604,31621,Tarkov/Units/Enemies/EnemyAI_SG
230605,Guard3Breakout,Guard3Breakout,breakout_enemy-10230605,1200,50,60,0,100,0,88,11,0,9004,breakout_enemy-20230605,31621,Tarkov/Units/Enemies/EnemyAI_SG
230606,Guard3Breakout,Guard3Breakout,breakout_enemy-10230606,1200,50,60,0,100,0,89,11,0,9004,breakout_enemy-20230606,31621,Tarkov/Units/Enemies/EnemyAI_SG
231801,Guard1Breakout,Guard1Breakout,breakout_enemy-10231801,2500,60,90,15,10,10,105,10,0,9001|9118,breakout_enemy-20231801,32421,Tarkov/Units/Enemies/EnemyAI_118
231802,Guard1Breakout,Guard1Breakout,breakout_enemy-10231802,2500,60,90,15,10,10,112,10,0,9001|9118,breakout_enemy-20231802,,Tarkov/Units/Enemies/EnemyAI_118
231803,Guard1Breakout,Guard1Breakout,breakout_enemy-10231803,2500,60,90,15,10,10,105,10,0,9001|9118,breakout_enemy-20231803,,Tarkov/Units/Enemies/EnemyAI_118
231804,Guard1Breakout,Guard1Breakout,breakout_enemy-10231804,2500,60,90,15,10,10,114,10,0,9001|9118,breakout_enemy-20231804,32421,Tarkov/Units/Enemies/EnemyAI_118
231805,Guard1Breakout,Guard1Breakout,breakout_enemy-10231805,2500,60,90,15,10,10,113,10,0,9001|9118,breakout_enemy-20231805,32421,Tarkov/Units/Enemies/EnemyAI_118
231806,Guard1Breakout,Guard1Breakout,breakout_enemy-10231806,2500,60,90,15,10,10,106,10,0,9001|9118,breakout_enemy-20231806,32421,Tarkov/Units/Enemies/EnemyAI_118
231807,Guard1Breakout,Guard1Breakout,breakout_enemy-10231807,2500,60,90,15,10,10,110,10,0,9001|9118,breakout_enemy-20231807,32421,Tarkov/Units/Enemies/EnemyAI_118
231901,Guard2Breakout,Guard2Breakout,breakout_enemy-10231901,2000,70,75,15,10,100,138,9,0,9001,breakout_enemy-20231901,,Tarkov/Units/Enemies/EnemyAI_Elite
231902,Guard2Breakout,Guard2Breakout,breakout_enemy-10231902,2000,70,75,15,10,100,131,9,0,9001,breakout_enemy-20231902,32321,Tarkov/Units/Enemies/EnemyAI_Elite
231903,Guard2Breakout,Guard2Breakout,breakout_enemy-10231903,2000,70,75,15,10,100,130,9,0,9001,breakout_enemy-20231903,32321,Tarkov/Units/Enemies/EnemyAI_Elite
231904,Guard2Breakout,Guard2Breakout,breakout_enemy-10231904,2000,70,75,15,10,100,130,9,0,9001,breakout_enemy-20231904,32321,Tarkov/Units/Enemies/EnemyAI_Elite
231905,Guard2Breakout,Guard2Breakout,breakout_enemy-10231905,2000,70,75,15,10,100,133,9,0,9001,breakout_enemy-20231905,32321,Tarkov/Units/Enemies/EnemyAI_Elite
231906,Guard2Breakout,Guard2Breakout,breakout_enemy-10231906,2000,70,75,15,10,100,130,9,0,9001,breakout_enemy-20231906,32321,Tarkov/Units/Enemies/EnemyAI_Elite
232001,Guard3Breakout,Guard3Breakout,breakout_enemy-10232001,3000,50,60,0,100,0,97,11,0,9120,breakout_enemy-20232001,32621,Tarkov/Units/Enemies/EnemyAI_120
232002,Guard3Breakout,Guard3Breakout,breakout_enemy-10232002,3000,50,60,0,100,0,96,11,0,9120,breakout_enemy-20232002,32621,Tarkov/Units/Enemies/EnemyAI_120
232003,Guard3Breakout,Guard3Breakout,breakout_enemy-10232003,3000,50,60,0,100,0,103,11,0,9120,breakout_enemy-20232003,32621,Tarkov/Units/Enemies/EnemyAI_120
240401,Guard1Breakout,Guard1Breakout,breakout_enemy-10240401,1000,60,90,10,10,10,104,10,0,9001,breakout_enemy-20240401,,Tarkov/Units/Enemies/EnemyAI_Prototype
240402,Guard1Breakout,Guard1Breakout,breakout_enemy-10240402,1000,60,90,10,10,10,97,10,0,9001,breakout_enemy-20240402,,Tarkov/Units/Enemies/EnemyAI_Prototype
240403,Guard1Breakout,Guard1Breakout,breakout_enemy-10240403,1000,60,90,10,10,10,97,10,0,9001,breakout_enemy-20240403,,Tarkov/Units/Enemies/EnemyAI_Prototype
240404,Guard1Breakout,Guard1Breakout,breakout_enemy-10240404,1000,60,90,10,10,10,103,10,0,9001,breakout_enemy-20240404,31421,Tarkov/Units/Enemies/EnemyAI_Prototype
240405,Guard1Breakout,Guard1Breakout,breakout_enemy-10240405,1000,60,90,10,10,10,101,10,0,9001,breakout_enemy-20240405,31421,Tarkov/Units/Enemies/EnemyAI_Prototype
240406,Guard1Breakout,Guard1Breakout,breakout_enemy-10240406,1000,60,90,10,10,10,97,10,0,9001,breakout_enemy-20240406,31421,Tarkov/Units/Enemies/EnemyAI_Prototype
240501,Guard2Breakout,Guard2Breakout,breakout_enemy-10240501,800,70,75,10,10,50,123,9,0,9001,breakout_enemy-20240501,,Tarkov/Units/Enemies/EnemyAI_Prototype
240502,Guard2Breakout,Guard2Breakout,breakout_enemy-10240502,800,70,75,10,10,50,121,9,0,9001,breakout_enemy-20240502,,Tarkov/Units/Enemies/EnemyAI_Prototype
240503,Guard2Breakout,Guard2Breakout,breakout_enemy-10240503,800,70,75,10,10,50,124,9,0,9001,breakout_enemy-20240503,,Tarkov/Units/Enemies/EnemyAI_Prototype
240504,Guard2Breakout,Guard2Breakout,breakout_enemy-10240504,800,70,75,10,10,50,120,9,0,9001,breakout_enemy-20240504,31321,Tarkov/Units/Enemies/EnemyAI_Prototype
240505,Guard2Breakout,Guard2Breakout,breakout_enemy-10240505,800,70,75,10,10,50,115,9,0,9001,breakout_enemy-20240505,31321,Tarkov/Units/Enemies/EnemyAI_Prototype
240506,Guard2Breakout,Guard2Breakout,breakout_enemy-10240506,800,70,75,10,10,50,124,9,0,9001,breakout_enemy-20240506,31321,Tarkov/Units/Enemies/EnemyAI_Prototype
240601,Guard3Breakout,Guard3Breakout,breakout_enemy-10240601,1200,50,60,0,100,0,88,11,0,9004,breakout_enemy-20240601,,Tarkov/Units/Enemies/EnemyAI_SG
240602,Guard3Breakout,Guard3Breakout,breakout_enemy-10240602,1200,50,60,0,100,0,90,11,0,9004,breakout_enemy-20240602,31621,Tarkov/Units/Enemies/EnemyAI_SG
240603,Guard3Breakout,Guard3Breakout,breakout_enemy-10240603,1200,50,60,0,100,0,87,11,0,9004,breakout_enemy-20240603,31621,Tarkov/Units/Enemies/EnemyAI_SG
241000,EliteGuardBreakout,EliteGuardBreakout,breakout_enemy-10241000,50000,100,100,0,50,0,98,9,0,9003|9110,breakout_enemy-20241000,33000,Tarkov/Units/Enemies/EnemyAI_Boss1
241801,Guard1Breakout,Guard1Breakout,breakout_enemy-10241801,2500,60,90,15,10,10,105,10,0,9001|9118,breakout_enemy-20241801,,Tarkov/Units/Enemies/EnemyAI_118
241802,Guard1Breakout,Guard1Breakout,breakout_enemy-10241802,2500,60,90,15,10,10,107,10,0,9001|9118,breakout_enemy-20241802,32421,Tarkov/Units/Enemies/EnemyAI_118
241803,Guard1Breakout,Guard1Breakout,breakout_enemy-10241803,2500,60,90,15,10,10,112,10,0,9001|9118,breakout_enemy-20241803,32421,Tarkov/Units/Enemies/EnemyAI_118
241804,Guard1Breakout,Guard1Breakout,breakout_enemy-10241804,2500,60,90,15,10,10,105,10,0,9001|9118,breakout_enemy-20241804,,Tarkov/Units/Enemies/EnemyAI_118
241805,Guard1Breakout,Guard1Breakout,breakout_enemy-10241805,2500,60,90,15,10,10,112,10,0,9001|9118,breakout_enemy-20241805,,Tarkov/Units/Enemies/EnemyAI_118
241806,Guard1Breakout,Guard1Breakout,breakout_enemy-10241806,2500,60,90,15,10,10,107,10,0,9001|9118,breakout_enemy-20241806,32421,Tarkov/Units/Enemies/EnemyAI_118
241807,Guard1Breakout,Guard1Breakout,breakout_enemy-10241807,2500,60,90,15,10,10,114,10,0,9001|9118,breakout_enemy-20241807,32421,Tarkov/Units/Enemies/EnemyAI_118
241808,Guard1Breakout,Guard1Breakout,breakout_enemy-10241808,2500,60,90,15,10,10,108,10,0,9001|9118,breakout_enemy-20241808,32421,Tarkov/Units/Enemies/EnemyAI_118
241809,Guard1Breakout,Guard1Breakout,breakout_enemy-10241809,2500,60,90,15,10,10,107,10,0,9001|9118,breakout_enemy-20241809,32421,Tarkov/Units/Enemies/EnemyAI_118
241901,Guard2Breakout,Guard2Breakout,breakout_enemy-10241901,2000,70,75,15,10,100,134,9,0,9001,breakout_enemy-20241901,,Tarkov/Units/Enemies/EnemyAI_Elite
241902,Guard2Breakout,Guard2Breakout,breakout_enemy-10241902,2000,70,75,15,10,100,133,9,0,9001,breakout_enemy-20241902,32321,Tarkov/Units/Enemies/EnemyAI_Elite
241903,Guard2Breakout,Guard2Breakout,breakout_enemy-10241903,2000,70,75,15,10,100,138,9,0,9001,breakout_enemy-20241903,32321,Tarkov/Units/Enemies/EnemyAI_Elite
241904,Guard2Breakout,Guard2Breakout,breakout_enemy-10241904,2000,70,75,15,10,100,131,9,0,9001,breakout_enemy-20241904,,Tarkov/Units/Enemies/EnemyAI_Elite
241905,Guard2Breakout,Guard2Breakout,breakout_enemy-10241905,2000,70,75,15,10,100,134,9,0,9001,breakout_enemy-20241905,,Tarkov/Units/Enemies/EnemyAI_Elite
241906,Guard2Breakout,Guard2Breakout,breakout_enemy-10241906,2000,70,75,15,10,100,136,9,0,9001,breakout_enemy-20241906,32321,Tarkov/Units/Enemies/EnemyAI_Elite
241907,Guard2Breakout,Guard2Breakout,breakout_enemy-10241907,2000,70,75,15,10,100,138,9,0,9001,breakout_enemy-20241907,32321,Tarkov/Units/Enemies/EnemyAI_Elite
241908,Guard2Breakout,Guard2Breakout,breakout_enemy-10241908,2000,70,75,15,10,100,131,9,0,9001,breakout_enemy-20241908,32321,Tarkov/Units/Enemies/EnemyAI_Elite
241909,Guard2Breakout,Guard2Breakout,breakout_enemy-10241909,2000,70,75,15,10,100,133,9,0,9001,breakout_enemy-20241909,32321,Tarkov/Units/Enemies/EnemyAI_Elite
242001,Guard3Breakout,Guard3Breakout,breakout_enemy-10242001,3000,50,60,0,100,0,95,11,0,9120,breakout_enemy-20242001,,Tarkov/Units/Enemies/EnemyAI_120
242002,Guard3Breakout,Guard3Breakout,breakout_enemy-10242002,3000,50,60,0,100,0,99,11,0,9120,breakout_enemy-20242002,,Tarkov/Units/Enemies/EnemyAI_120
242003,Guard3Breakout,Guard3Breakout,breakout_enemy-10242003,3000,50,60,0,100,0,103,11,0,9120,breakout_enemy-20242003,32621,Tarkov/Units/Enemies/EnemyAI_120
242004,Guard3Breakout,Guard3Breakout,breakout_enemy-10242004,3000,50,60,0,100,0,98,11,0,9120,breakout_enemy-20242004,32621,Tarkov/Units/Enemies/EnemyAI_120
242005,Guard3Breakout,Guard3Breakout,breakout_enemy-10242005,3000,50,60,0,100,0,95,11,0,9120,breakout_enemy-20242005,,Tarkov/Units/Enemies/EnemyAI_120
242006,Guard3Breakout,Guard3Breakout,breakout_enemy-10242006,3000,50,60,0,100,0,101,11,0,9120,breakout_enemy-20242006,,Tarkov/Units/Enemies/EnemyAI_120
242007,Guard3Breakout,Guard3Breakout,breakout_enemy-10242007,3000,50,60,0,100,0,98,11,0,9120,breakout_enemy-20242007,32621,Tarkov/Units/Enemies/EnemyAI_120
242008,Guard3Breakout,Guard3Breakout,breakout_enemy-10242008,3000,50,60,0,100,0,101,11,0,9120,breakout_enemy-20242008,32621,Tarkov/Units/Enemies/EnemyAI_120
242009,Guard3Breakout,Guard3Breakout,breakout_enemy-10242009,3000,50,60,0,100,0,103,11,0,9120,breakout_enemy-20242009,32621,Tarkov/Units/Enemies/EnemyAI_120
242010,Guard3Breakout,Guard3Breakout,breakout_enemy-10242010,3000,50,60,0,100,0,101,11,0,9120,breakout_enemy-20242010,32621,Tarkov/Units/Enemies/EnemyAI_120
310301,Mobster,Mobster,breakout_enemy-10310301,1000,80,75,0,0,0,95,11,0,9002,breakout_enemy-20310301,,Tarkov/Units/Enemies/EnemyAI_Mobster
310302,Mobster,Mobster,breakout_enemy-10310302,1000,80,75,0,0,0,104,11,0,9002,breakout_enemy-20310302,21031,Tarkov/Units/Enemies/EnemyAI_Mobster
310303,Mobster,Mobster,breakout_enemy-10310303,1000,80,75,0,0,0,98,11,0,9002,breakout_enemy-20310303,21031,Tarkov/Units/Enemies/EnemyAI_Mobster
310701,BG1Breakout,BG1Breakout,breakout_enemy-10310701,1000,60,90,5,30,10,95,10,0,9001,breakout_enemy-20310701,,Tarkov/Units/Enemies/EnemyAI_Prototype
310702,BG1Breakout,BG1Breakout,breakout_enemy-10310702,1000,60,90,5,30,10,103,10,0,9001,breakout_enemy-20310702,41411,Tarkov/Units/Enemies/EnemyAI_Prototype
310703,BG1Breakout,BG1Breakout,breakout_enemy-10310703,1000,60,90,5,30,10,101,10,0,9001,breakout_enemy-20310703,41411,Tarkov/Units/Enemies/EnemyAI_Prototype
310704,BG1Breakout,BG1Breakout,breakout_enemy-10310704,1000,60,90,5,30,10,97,10,0,9001,breakout_enemy-20310704,,Tarkov/Units/Enemies/EnemyAI_Prototype
310705,BG1Breakout,BG1Breakout,breakout_enemy-10310705,1000,60,90,5,30,10,102,10,0,9001,breakout_enemy-20310705,41411,Tarkov/Units/Enemies/EnemyAI_Prototype
310706,BG1Breakout,BG1Breakout,breakout_enemy-10310706,1000,60,90,5,30,10,100,10,0,9001,breakout_enemy-20310706,41411,Tarkov/Units/Enemies/EnemyAI_Prototype
310801,BG2Breakout,BG2Breakout,breakout_enemy-10310801,1200,50,100,15,10,0,94,11,0,9001,breakout_enemy-20310801,,Tarkov/Units/Enemies/EnemyAI_Prototype
310802,BG2Breakout,BG2Breakout,breakout_enemy-10310802,1200,50,100,15,10,0,94,11,0,9001,breakout_enemy-20310802,,Tarkov/Units/Enemies/EnemyAI_Prototype
310803,BG2Breakout,BG2Breakout,breakout_enemy-10310803,1200,50,100,15,10,0,93,11,0,9001,breakout_enemy-20310803,,Tarkov/Units/Enemies/EnemyAI_Prototype
310804,BG2Breakout,BG2Breakout,breakout_enemy-10310804,1200,50,100,15,10,0,89,11,0,9001,breakout_enemy-20310804,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
310805,BG2Breakout,BG2Breakout,breakout_enemy-10310805,1200,50,100,15,10,0,86,11,0,9001,breakout_enemy-20310805,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
310806,BG2Breakout,BG2Breakout,breakout_enemy-10310806,1200,50,100,15,10,0,87,11,0,9001,breakout_enemy-20310806,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
310807,BG2Breakout,BG2Breakout,breakout_enemy-10310807,1200,50,100,15,10,0,91,11,0,9001,breakout_enemy-20310807,,Tarkov/Units/Enemies/EnemyAI_Prototype
310808,BG2Breakout,BG2Breakout,breakout_enemy-10310808,1200,50,100,15,10,0,88,11,0,9001,breakout_enemy-20310808,,Tarkov/Units/Enemies/EnemyAI_Prototype
310809,BG2Breakout,BG2Breakout,breakout_enemy-10310809,1200,50,100,15,10,0,86,11,0,9001,breakout_enemy-20310809,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
310810,BG2Breakout,BG2Breakout,breakout_enemy-10310810,1200,50,100,15,10,0,93,11,0,9001,breakout_enemy-20310810,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
310811,BG2Breakout,BG2Breakout,breakout_enemy-10310811,1200,50,100,15,10,0,85,11,0,9001,breakout_enemy-20310811,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
310812,BG2Breakout,BG2Breakout,breakout_enemy-10310812,1200,50,100,15,10,0,87,11,0,9001,breakout_enemy-20310812,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
310901,BG3Breakout,BG3Breakout,breakout_enemy-10310901,800,70,75,5,30,50,123,9,0,9001,breakout_enemy-20310901,,Tarkov/Units/Enemies/EnemyAI_Prototype
310902,BG3Breakout,BG3Breakout,breakout_enemy-10310902,800,70,75,5,30,50,122,9,0,9001,breakout_enemy-20310902,41311,Tarkov/Units/Enemies/EnemyAI_Prototype
310903,BG3Breakout,BG3Breakout,breakout_enemy-10310903,800,70,75,5,30,50,124,9,0,9001,breakout_enemy-20310903,41311,Tarkov/Units/Enemies/EnemyAI_Prototype
310904,BG3Breakout,BG3Breakout,breakout_enemy-10310904,800,70,75,5,30,50,118,9,0,9001,breakout_enemy-20310904,,Tarkov/Units/Enemies/EnemyAI_Prototype
310905,BG3Breakout,BG3Breakout,breakout_enemy-10310905,800,70,75,5,30,50,123,9,0,9001,breakout_enemy-20310905,41311,Tarkov/Units/Enemies/EnemyAI_Prototype
310906,BG3Breakout,BG3Breakout,breakout_enemy-10310906,800,70,75,5,30,50,117,9,0,9001,breakout_enemy-20310906,41311,Tarkov/Units/Enemies/EnemyAI_Prototype
320301,Mobster,Mobster,breakout_enemy-10320301,1000,80,75,0,0,0,102,11,0,9002,breakout_enemy-20320301,,Tarkov/Units/Enemies/EnemyAI_Mobster
320302,Mobster,Mobster,breakout_enemy-10320302,1000,80,75,0,0,0,102,11,0,9002,breakout_enemy-20320302,21031,Tarkov/Units/Enemies/EnemyAI_Mobster
320303,Mobster,Mobster,breakout_enemy-10320303,1000,80,75,0,0,0,103,11,0,9002,breakout_enemy-20320303,21031,Tarkov/Units/Enemies/EnemyAI_Mobster
320701,BG1Breakout,BG1Breakout,breakout_enemy-10320701,1000,60,90,5,30,10,104,10,0,9001,breakout_enemy-20320701,,Tarkov/Units/Enemies/EnemyAI_Prototype
320702,BG1Breakout,BG1Breakout,breakout_enemy-10320702,1000,60,90,5,30,10,104,10,0,9001,breakout_enemy-20320702,,Tarkov/Units/Enemies/EnemyAI_Prototype
320703,BG1Breakout,BG1Breakout,breakout_enemy-10320703,1000,60,90,5,30,10,95,10,0,9001,breakout_enemy-20320703,41411,Tarkov/Units/Enemies/EnemyAI_Prototype
320704,BG1Breakout,BG1Breakout,breakout_enemy-10320704,1000,60,90,5,30,10,96,10,0,9001,breakout_enemy-20320704,41411,Tarkov/Units/Enemies/EnemyAI_Prototype
320705,BG1Breakout,BG1Breakout,breakout_enemy-10320705,1000,60,90,5,30,10,95,10,0,9001,breakout_enemy-20320705,41411,Tarkov/Units/Enemies/EnemyAI_Prototype
320706,BG1Breakout,BG1Breakout,breakout_enemy-10320706,1000,60,90,5,30,10,101,10,0,9001,breakout_enemy-20320706,,Tarkov/Units/Enemies/EnemyAI_Prototype
320707,BG1Breakout,BG1Breakout,breakout_enemy-10320707,1000,60,90,5,30,10,97,10,0,9001,breakout_enemy-20320707,,Tarkov/Units/Enemies/EnemyAI_Prototype
320708,BG1Breakout,BG1Breakout,breakout_enemy-10320708,1000,60,90,5,30,10,104,10,0,9001,breakout_enemy-20320708,41411,Tarkov/Units/Enemies/EnemyAI_Prototype
320709,BG1Breakout,BG1Breakout,breakout_enemy-10320709,1000,60,90,5,30,10,100,10,0,9001,breakout_enemy-20320709,41411,Tarkov/Units/Enemies/EnemyAI_Prototype
320801,BG2Breakout,BG2Breakout,breakout_enemy-10320801,1200,50,100,15,10,0,88,11,0,9001,breakout_enemy-20320801,,Tarkov/Units/Enemies/EnemyAI_Prototype
320802,BG2Breakout,BG2Breakout,breakout_enemy-10320802,1200,50,100,15,10,0,88,11,0,9001,breakout_enemy-20320802,,Tarkov/Units/Enemies/EnemyAI_Prototype
320803,BG2Breakout,BG2Breakout,breakout_enemy-10320803,1200,50,100,15,10,0,87,11,0,9001,breakout_enemy-20320803,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
320804,BG2Breakout,BG2Breakout,breakout_enemy-10320804,1200,50,100,15,10,0,91,11,0,9001,breakout_enemy-20320804,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
320805,BG2Breakout,BG2Breakout,breakout_enemy-10320805,1200,50,100,15,10,0,85,11,0,9001,breakout_enemy-20320805,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
320806,BG2Breakout,BG2Breakout,breakout_enemy-10320806,1200,50,100,15,10,0,89,11,0,9001,breakout_enemy-20320806,,Tarkov/Units/Enemies/EnemyAI_Prototype
320807,BG2Breakout,BG2Breakout,breakout_enemy-10320807,1200,50,100,15,10,0,94,11,0,9001,breakout_enemy-20320807,41411,Tarkov/Units/Enemies/EnemyAI_Prototype
320808,BG2Breakout,BG2Breakout,breakout_enemy-10320808,1200,50,100,15,10,0,88,11,0,9001,breakout_enemy-20320808,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
320809,BG2Breakout,BG2Breakout,breakout_enemy-10320809,1200,50,100,15,10,0,92,11,0,9001,breakout_enemy-20320809,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
320901,BG3Breakout,BG3Breakout,breakout_enemy-10320901,800,70,75,5,30,50,124,9,0,9001,breakout_enemy-20320901,,Tarkov/Units/Enemies/EnemyAI_Prototype
320902,BG3Breakout,BG3Breakout,breakout_enemy-10320902,800,70,75,5,30,50,115,9,0,9001,breakout_enemy-20320902,,Tarkov/Units/Enemies/EnemyAI_Prototype
320903,BG3Breakout,BG3Breakout,breakout_enemy-10320903,800,70,75,5,30,50,117,9,0,9001,breakout_enemy-20320903,,Tarkov/Units/Enemies/EnemyAI_Prototype
320904,BG3Breakout,BG3Breakout,breakout_enemy-10320904,800,70,75,5,30,50,124,9,0,9001,breakout_enemy-20320904,41311,Tarkov/Units/Enemies/EnemyAI_Prototype
320905,BG3Breakout,BG3Breakout,breakout_enemy-10320905,800,70,75,5,30,50,117,9,0,9001,breakout_enemy-20320905,41311,Tarkov/Units/Enemies/EnemyAI_Prototype
320906,BG3Breakout,BG3Breakout,breakout_enemy-10320906,800,70,75,5,30,50,115,9,0,9001,breakout_enemy-20320906,,Tarkov/Units/Enemies/EnemyAI_Prototype
320907,BG3Breakout,BG3Breakout,breakout_enemy-10320907,800,70,75,5,30,50,122,9,0,9001,breakout_enemy-20320907,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
320908,BG3Breakout,BG3Breakout,breakout_enemy-10320908,800,70,75,5,30,50,120,9,0,9001,breakout_enemy-20320908,41311,Tarkov/Units/Enemies/EnemyAI_Prototype
320909,BG3Breakout,BG3Breakout,breakout_enemy-10320909,800,70,75,5,30,50,118,9,0,9001,breakout_enemy-20320909,41311,Tarkov/Units/Enemies/EnemyAI_Prototype
322301,BG3Breakout,BG3Breakout,breakout_enemy-10322301,2000,70,75,5,50,50,131,9,0,9001|9123,breakout_enemy-20322301,42311,Tarkov/Units/Enemies/EnemyAI_123
322302,BG3Breakout,BG3Breakout,breakout_enemy-10322302,2000,70,75,5,50,50,137,9,0,9001|9123,breakout_enemy-20322302,42311,Tarkov/Units/Enemies/EnemyAI_123
322303,BG3Breakout,BG3Breakout,breakout_enemy-10322303,2000,70,75,5,50,50,136,9,0,9001|9123,breakout_enemy-20322303,,Tarkov/Units/Enemies/EnemyAI_123
322304,BG3Breakout,BG3Breakout,breakout_enemy-10322304,2000,70,75,5,50,50,139,9,0,9001|9123,breakout_enemy-20322304,42311,Tarkov/Units/Enemies/EnemyAI_123
322305,BG3Breakout,BG3Breakout,breakout_enemy-10322305,2000,70,75,5,50,50,136,9,0,9001|9123,breakout_enemy-20322305,42311,Tarkov/Units/Enemies/EnemyAI_123
322306,BG3Breakout,BG3Breakout,breakout_enemy-10322306,2000,70,75,5,50,50,131,9,0,9001|9123,breakout_enemy-20322306,42311,Tarkov/Units/Enemies/EnemyAI_123
322307,BG3Breakout,BG3Breakout,breakout_enemy-10322307,2000,70,75,5,50,50,139,9,0,9001|9123,breakout_enemy-20322307,42311,Tarkov/Units/Enemies/EnemyAI_123
322308,BG3Breakout,BG3Breakout,breakout_enemy-10322308,2000,70,75,5,50,50,133,9,0,9001|9123,breakout_enemy-20322308,42311,Tarkov/Units/Enemies/EnemyAI_123
330301,Mobster,Mobster,breakout_enemy-10330301,1000,80,75,0,0,0,99,11,0,9002,breakout_enemy-20330301,,Tarkov/Units/Enemies/EnemyAI_Mobster
330302,Mobster,Mobster,breakout_enemy-10330302,1000,80,75,0,0,0,103,11,0,9002,breakout_enemy-20330302,21041,Tarkov/Units/Enemies/EnemyAI_Mobster
330303,Mobster,Mobster,breakout_enemy-10330303,1000,80,75,0,0,0,98,11,0,9002,breakout_enemy-20330303,21041,Tarkov/Units/Enemies/EnemyAI_Mobster
330701,BG1Breakout,BG1Breakout,breakout_enemy-10330701,1000,60,90,5,30,10,98,10,0,9001,breakout_enemy-20330701,,Tarkov/Units/Enemies/EnemyAI_Prototype
330702,BG1Breakout,BG1Breakout,breakout_enemy-10330702,1000,60,90,5,30,10,104,10,0,9001,breakout_enemy-20330702,,Tarkov/Units/Enemies/EnemyAI_Prototype
330703,BG1Breakout,BG1Breakout,breakout_enemy-10330703,1000,60,90,5,30,10,97,10,0,9001,breakout_enemy-20330703,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
330704,BG1Breakout,BG1Breakout,breakout_enemy-10330704,1000,60,90,5,30,10,104,10,0,9001,breakout_enemy-20330704,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
330705,BG1Breakout,BG1Breakout,breakout_enemy-10330705,1000,60,90,5,30,10,101,10,0,9001,breakout_enemy-20330705,41421,Tarkov/Units/Enemies/EnemyAI_Prototype
330706,BG1Breakout,BG1Breakout,breakout_enemy-10330706,1000,60,90,5,30,10,98,10,0,9001,breakout_enemy-20330706,,Tarkov/Units/Enemies/EnemyAI_Prototype
330801,BG2Breakout,BG2Breakout,breakout_enemy-10330801,1200,50,100,15,10,0,88,11,0,9001,breakout_enemy-20330801,,Tarkov/Units/Enemies/EnemyAI_Prototype
330802,BG2Breakout,BG2Breakout,breakout_enemy-10330802,1200,50,100,15,10,0,92,11,0,9001,breakout_enemy-20330802,,Tarkov/Units/Enemies/EnemyAI_Prototype
330803,BG2Breakout,BG2Breakout,breakout_enemy-10330803,1200,50,100,15,10,0,91,11,0,9001,breakout_enemy-20330803,41211,Tarkov/Units/Enemies/EnemyAI_Prototype
330804,BG2Breakout,BG2Breakout,breakout_enemy-10330804,1200,50,100,15,10,0,87,11,0,9001,breakout_enemy-20330804,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
330805,BG2Breakout,BG2Breakout,breakout_enemy-10330805,1200,50,100,15,10,0,90,11,0,9001,breakout_enemy-20330805,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
330806,BG2Breakout,BG2Breakout,breakout_enemy-10330806,1200,50,100,15,10,0,85,11,0,9001,breakout_enemy-20330806,,Tarkov/Units/Enemies/EnemyAI_Prototype
330807,BG2Breakout,BG2Breakout,breakout_enemy-10330807,1200,50,100,15,10,0,87,11,0,9001,breakout_enemy-20330807,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
330808,BG2Breakout,BG2Breakout,breakout_enemy-10330808,1200,50,100,15,10,0,89,11,0,9001,breakout_enemy-20330808,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
330809,BG2Breakout,BG2Breakout,breakout_enemy-10330809,1200,50,100,15,10,0,91,11,0,9001,breakout_enemy-20330809,41221,Tarkov/Units/Enemies/EnemyAI_Prototype
330901,BG3Breakout,BG3Breakout,breakout_enemy-10330901,800,70,75,5,30,50,120,9,0,9001,breakout_enemy-20330901,,Tarkov/Units/Enemies/EnemyAI_Prototype
330902,BG3Breakout,BG3Breakout,breakout_enemy-10330902,800,70,75,5,30,50,115,9,0,9001,breakout_enemy-20330902,41311,Tarkov/Units/Enemies/EnemyAI_Prototype
330903,BG3Breakout,BG3Breakout,breakout_enemy-10330903,800,70,75,5,30,50,121,9,0,9001,breakout_enemy-20330903,41311,Tarkov/Units/Enemies/EnemyAI_Prototype
