id,type,sort,item_ids,gem,mp,ammo,mre,part,bp_pay,skin,gift,gemprice,original_price,pointprice,if_cheap,quota,giftbag_name,event_code,icon,daily_quota,tips,discount,sale_starttime,sale_endtime,label,prize_id,pay_type,itemprice,on_sale_days,price_up,classification_id,description,increasing_price
12053,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012053,dailyGiftbag,,0,,1,0,0,0,548,1,100230-500,0,0,1008,,
12054,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10012054,dailyGiftbag,,0,,1,0,0,0,0,1,100229-5,0,0,1008,,
12055,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10012055,dailyGiftbag,,0,,1,0,0,0,0,1,100230-5,0,0,1008,,
12056,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012056,dailyGiftbag,,0,,1,0,0,0,196,1,100232-1,0,0,1006,,
12057,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012057,dailyGiftbag,,0,,1,0,0,0,197,1,100232-1,0,0,1006,,
12058,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012058,dailyGiftbag,,0,,1,0,0,0,40246,1,100232-1,0,0,1006,,
12063,9,0,1515-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012063,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12064,9,0,1542-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012064,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12065,9,0,1567-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012065,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12066,9,0,1491-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10012066,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12067,9,0,1513-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10012067,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12068,9,0,1514-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10012068,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12069,9,0,10604-1,0,0,0,0,0,0,0,,2000,0,0,0,2001,mall-10012069,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12070,9,0,,0,0,0,0,0,0,0,100003-1,150,0,0,0,2003,mall-10012070,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12071,9,0,,0,0,0,0,0,0,0,100002-1,60,0,0,0,2003,mall-10012071,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12072,9,0,,0,0,0,0,0,0,0,100001-1,30,0,0,0,2003,mall-10012072,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12088,8,0,,0,0,0,0,0,0,0,10707-1,0,0,0,0,2001,mall-10012088,dailyGiftbag,,0,,1,0,0,0,0,1,100235-150,0,0,1007,,
12089,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012089,dailyGiftbag,,0,,1,0,0,0,2600,1,100235-80,0,0,1007,,
12090,8,0,2549-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012090,dailyGiftbag,,0,,1,0,0,0,0,1,100235-30,0,0,1007,,
12091,8,0,2550-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012091,dailyGiftbag,,0,,1,0,0,0,0,1,100235-30,0,0,1007,,
12092,8,0,2551-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012092,dailyGiftbag,,0,,1,0,0,0,0,1,100235-30,0,0,1007,,
12093,8,0,2554-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012093,dailyGiftbag,,0,,1,0,0,0,0,1,100235-80,0,0,1007,,
12094,8,0,2555-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012094,dailyGiftbag,,0,,1,0,0,0,0,1,100235-80,0,0,1007,,
12095,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012095,dailyGiftbag,,0,,1,0,0,0,2601,1,100235-50,0,0,1007,,
12096,8,0,41-1,0,0,0,0,0,0,0,,0,0,0,0,2100,mall-10012096,dailyGiftbag,,0,,1,0,0,0,0,1,100235-3,0,0,1007,,
12097,8,0,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2050,mall-10012097,dailyGiftbag,,0,,1,0,0,0,0,1,100235-2,0,0,1007,,
12098,8,0,46-1,0,0,0,0,0,0,0,,0,0,0,0,2050,mall-10012098,dailyGiftbag,,0,,1,0,0,0,0,1,100235-2,0,0,1007,,
12099,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2050,mall-10012099,dailyGiftbag,,0,,1,0,0,0,0,1,100235-2,0,0,1007,,
12100,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012100,dailyGiftbag,,0,,1,0,0,0,1587,1,100233-400,0,0,1008,,
12101,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012101,dailyGiftbag,,0,,1,0,0,0,2593,1,100233-400,0,0,1008,,
12102,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012102,dailyGiftbag,,0,,1,0,0,0,40078,1,100234-500,0,0,1008,,
12103,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012103,dailyGiftbag,,0,,1,0,0,0,1397,1,100234-500,0,0,1008,,
12104,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012104,dailyGiftbag,,0,,1,0,0,0,1286,1,100234-500,0,0,1008,,
12105,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10012105,dailyGiftbag,,0,,1,0,0,0,0,1,100233-5,0,0,1008,,
12106,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,mall-10012106,dailyGiftbag,,0,,1,0,0,0,0,1,100234-5,0,0,1008,,
12107,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012107,dailyGiftbag,,0,,1,0,0,0,167,1,100236-1,0,0,1006,,
12108,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012108,dailyGiftbag,,0,,1,0,0,0,176,1,100236-1,0,0,1006,,
12109,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012109,dailyGiftbag,,0,,1,0,0,0,1573,1,100236-1,0,0,1006,,
12110,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10012110,dailyGiftbag,,0,,1,0,0,0,7544,1,100236-1,0,0,1006,,
12115,9,0,1613-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012115,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12116,9,0,1654-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012116,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12117,9,0,1655-1,0,0,0,0,0,0,0,,4000,10000,0,1,2001,mall-10012117,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12118,9,0,1540-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10012118,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12119,9,0,1541-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10012119,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12120,9,0,1566-1,0,0,0,0,0,0,0,,2000,5000,0,1,2001,mall-10012120,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12121,9,0,10604-1,0,0,0,0,0,0,0,,2000,0,0,0,2001,mall-10012121,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12122,9,0,,0,0,0,0,0,0,0,100003-1,150,0,0,0,2003,mall-10012122,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12123,9,0,,0,0,0,0,0,0,0,100002-1,60,0,0,0,2003,mall-10012123,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
12124,9,0,,0,0,0,0,0,0,0,100001-1,30,0,0,0,2003,mall-10012124,dailyGiftbag,,0,,1,0,0,0,0,1,,0,0,1007,,
20001,8,0,0,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10020001,dailyGiftbag,Bumdle_Manpower,50,,1,0,0,0,0,0,0,0,0,3002,,
20002,8,0,0,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10020002,dailyGiftbag,Bumdle_Ammunition,50,,1,0,0,0,0,0,0,0,0,3002,,
20003,8,0,0,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10020003,dailyGiftbag,Bumdle_Ration,50,,1,0,0,0,0,0,0,0,0,3002,,
20004,8,0,0,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10020004,dailyGiftbag,Bumdle_Parts,50,,1,0,0,0,0,0,0,0,0,3002,,
20005,8,0,1-10|3-10,0,0,0,0,0,0,0,,430,860,0,0,2001,mall-10020005,dailyGiftbag,Bumdle_black,50,,1,0,0,0,0,0,0,0,0,3002,,
20006,8,0,0,0,0,0,0,0,0,0,,599,0,0,0,2001,mall-10020006,dailyGiftbag,Bumdle_package,0,,1,0,0,0,220006,0,0,0,0,3002,,
20007,8,5,0,0,0,0,0,0,0,0,,888,0,0,0,2001,mall-10020007,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,220015,0,0,0,0,3003,,
20008,8,6,41-10,0,0,0,0,0,0,0,4-1,388,0,0,0,2001,mall-10020008,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,0,0,0,0,0,3003,,
20009,8,7,0,0,0,0,0,0,0,0,,1288,0,0,0,2001,mall-10020009,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,220016,0,0,0,0,3003,,
20010,8,0,0,0,0,0,0,0,0,0,,118,0,0,0,2001,mall-10020010,dailyGiftbag,Bumdle_purple,1,,1,0,0,0,220010,0,0,0,0,3002,,
20011,8,0,0,0,0,0,0,0,0,0,,580,0,0,0,2001,mall-10020011,dailyGiftbag,Bumdle_package,0,,1,0,0,0,220009,0,0,0,0,3002,,
20012,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10020012,dailyGiftbag,profilePic_rank5_js05,0,,1,0,0,0,220011,1,100015-180,0,0,1004,,
20013,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10020013,dailyGiftbag,Halloween2018_cart_A_icon,0,,1,0,0,0,220012,1,100015-100,0,0,1004,,
20014,8,2,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10020014,dailyGiftbag,Halloween2018_bike_A_icon,0,,1,0,0,0,220013,1,100015-100,0,0,1004,,
20015,8,3,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10020015,dailyGiftbag,Halloween2018_cat_icon,0,,1,0,0,0,220014,1,100015-100,0,0,1004,,
20016,8,4,1357-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10020016,dailyGiftbag,profilePic_halloween2018,0,,1,0,0,0,0,1,100015-50,0,0,1004,,
20017,8,4,1358-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10020017,dailyGiftbag,card_halloween2018,0,,1,0,0,0,0,1,100015-120,0,0,1004,,
20018,8,5,1359-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10020018,dailyGiftbag,cg_halloween2018,0,,1,0,0,0,0,1,100015-80,0,0,1004,,
20019,8,8,9-1,0,0,0,0,0,0,0,,0,0,0,0,2100,mall-10020019,dailyGiftbag,Capsule,0,,1,0,0,0,0,1,100015-1,0,0,1004,,
20020,8,7,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2060,mall-10020020,dailyGiftbag,battle_report,0,,1,0,0,0,0,1,100015-2,0,0,1004,,
20021,8,6,41-1,0,0,0,0,0,0,0,,0,0,0,0,2100,mall-10020021,dailyGiftbag,Furniture_Coin,0,,1,0,0,0,0,1,100015-3,0,0,1004,,
20022,8,0,0,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10020022,dailyGiftbag,Bumdle_Manpower,50,,1,0,0,0,0,0,0,0,0,3002,,
20023,8,0,0,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10020023,dailyGiftbag,Bumdle_Ammunition,50,,1,0,0,0,0,0,0,0,0,3002,,
20024,8,0,0,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10020024,dailyGiftbag,Bumdle_Ration,50,,1,0,0,0,0,0,0,0,0,3002,,
20025,8,0,0,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10020025,dailyGiftbag,Bumdle_Parts,50,,1,0,0,0,0,0,0,0,0,3002,,
20026,8,0,1-10|3-10,0,0,0,0,0,0,0,,430,860,0,0,2001,mall-10020026,dailyGiftbag,Bumdle_black,50,,1,0,0,0,0,0,0,0,0,3002,,
20027,8,0,44-200|506-200,0,0,0,0,0,0,0,,118,0,0,0,2001,mall-10020027,dailyGiftbag,Bumdle_red,1,,1,0,0,0,0,0,0,0,0,3002,,
20028,8,0,0,0,0,0,0,0,0,0,,580,0,0,0,2001,mall-10020028,dailyGiftbag,Bumdle_package,0,,1,0,0,0,220019,0,0,0,0,3002,,
20029,8,0,0,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10020029,dailyGiftbag,Bumdle_Manpower,50,,1,0,0,0,0,0,0,0,0,3002,,
20030,8,0,0,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10020030,dailyGiftbag,Bumdle_Ammunition,50,,1,0,0,0,0,0,0,0,0,3002,,
20031,8,0,0,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10020031,dailyGiftbag,Bumdle_Ration,50,,1,0,0,0,0,0,0,0,0,3002,,
20032,8,0,0,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10020032,dailyGiftbag,Bumdle_Parts,50,,1,0,0,0,0,0,0,0,0,3002,,
20033,8,0,1-10|3-10,0,0,0,0,0,0,0,,430,860,0,0,2001,mall-10020033,dailyGiftbag,Bumdle_black,50,,1,0,0,0,0,0,0,0,0,3002,,
20034,8,0,0,0,0,0,0,0,0,0,,999,0,0,0,2001,mall-10020034,dailyGiftbag,Bumdle_Christmas,0,,1,0,0,0,220021,0,0,0,0,3002,,
20035,8,8,0,0,0,0,0,0,0,0,,1888,0,0,0,2001,mall-10020035,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,220022,0,0,0,0,3003,,
20036,8,9,44-200|41-50,0,0,0,0,0,0,0,302-1,1288,0,0,0,2001,mall-10020036,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,0,0,0,0,0,3003,,
20037,8,10,0,0,0,0,0,0,0,0,,888,0,0,0,2001,mall-10020037,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,220023,0,0,0,0,3003,,
20038,8,0,41-500,0,2019,2019,2019,2019,0,0,,2019,0,0,0,2001,mall-10020038,dailyGiftbag,Bumdle_2019,0,,1,0,0,0,0,0,0,0,0,3002,,
20039,8,0,0,0,0,0,0,0,0,0,,128,0,0,0,2001,mall-10020039,dailyGiftbag,Bumdle_ruby,1,,1,0,0,0,220024,0,0,0,0,3002,,
20040,8,0,0,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10020040,dailyGiftbag,Bumdle_Manpower,50,,1,0,0,0,0,0,0,0,0,3002,,
20041,8,0,0,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10020041,dailyGiftbag,Bumdle_Ammunition,50,,1,0,0,0,0,0,0,0,0,3002,,
20042,8,0,0,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10020042,dailyGiftbag,Bumdle_Ration,50,,1,0,0,0,0,0,0,0,0,3002,,
20043,8,0,0,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10020043,dailyGiftbag,Bumdle_Parts,50,,1,0,0,0,0,0,0,0,0,3002,,
20044,8,0,1-10|3-10,0,0,0,0,0,0,0,,430,860,0,0,2001,mall-10020044,dailyGiftbag,Bumdle_black,50,,1,0,0,0,0,0,0,0,0,3002,,
20045,8,11,7-1|41-100,0,0,0,0,0,0,0,406-1,2588,0,0,0,2001,mall-10020045,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,0,0,0,0,0,3003,,
20046,8,0,8-1|41-100|506-1000,0,0,0,0,0,0,0,100003-10,580,0,0,0,2001,mall-10020046,dailyGiftbag,Bumdle_Spring,0,,1,0,0,0,0,0,0,0,0,3002,,
20047,8,0,0,0,0,0,0,0,0,0,,118,0,0,0,2001,mall-10020047,dailyGiftbag,Bumdle_red,1,,1,0,0,0,220027,0,0,0,0,3002,,
20048,8,0,7-2,0,0,0,0,0,0,0,,998,1160,0,0,2005,mall-10020048,dailyGiftbag,Bumdle_Valentine,0,,1,0,0,0,0,0,0,0,0,3002,,
20049,8,0,0,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10020049,dailyGiftbag,Bumdle_Manpower,50,,1,0,0,0,0,0,0,0,0,3002,,
20050,8,0,0,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10020050,dailyGiftbag,Bumdle_Ammunition,50,,1,0,0,0,0,0,0,0,0,3002,,
20051,8,0,0,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10020051,dailyGiftbag,Bumdle_Ration,50,,1,0,0,0,0,0,0,0,0,3002,,
20052,8,0,0,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10020052,dailyGiftbag,Bumdle_Parts,50,,1,0,0,0,0,0,0,0,0,3002,,
20053,8,0,1-10|3-10,0,0,0,0,0,0,0,,430,860,0,0,2001,mall-10020053,dailyGiftbag,Bumdle_black,50,,1,0,0,0,0,0,0,0,0,3002,,
20054,8,0,8-1|41-100|506-1000,0,0,0,0,0,0,0,100003-10,580,0,0,0,2001,mall-10020054,dailyGiftbag,Bumdle_package,0,,1,0,0,0,0,0,0,0,0,3002,,
20055,8,0,0,0,0,0,0,0,0,0,,118,0,0,0,2001,mall-10020055,dailyGiftbag,Bumdle_black,1,,1,0,0,0,220030,0,0,0,0,3002,,
20056,8,12,7-1|41-50,0,0,0,0,0,0,0,1904-1,1888,0,0,0,2001,mall-10020056,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,0,0,0,0,0,3003,,
20057,8,0,0,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10020057,dailyGiftbag,Bumdle_Manpower,50,,1,0,0,0,0,0,0,0,0,3002,,
20058,8,0,0,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10020058,dailyGiftbag,Bumdle_Ammunition,50,,1,0,0,0,0,0,0,0,0,3002,,
20059,8,0,0,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10020059,dailyGiftbag,Bumdle_Ration,50,,1,0,0,0,0,0,0,0,0,3002,,
20060,8,0,0,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10020060,dailyGiftbag,Bumdle_Parts,50,,1,0,0,0,0,0,0,0,0,3002,,
20061,8,0,1-10|3-10,0,0,0,0,0,0,0,,430,860,0,0,2001,mall-10020061,dailyGiftbag,Bumdle_black,50,,1,0,0,0,0,0,0,0,0,3002,,
20062,8,0,7-1|8-1|506-1000,0,0,0,0,0,0,0,100003-10,580,0,0,0,2001,mall-10020062,dailyGiftbag,Bumdle_package,0,,1,0,0,0,0,0,0,0,0,3002,,
20063,8,0,0,0,0,0,0,0,0,0,,118,0,0,0,2001,mall-10020063,dailyGiftbag,Bumdle_indigo,1,,1,0,0,0,220030,0,0,0,0,3002,,
20064,8,13,7-1,0,0,0,0,0,0,0,1502-1,1988,0,0,0,2001,mall-10020064,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,0,0,0,0,0,3003,,
20065,8,0,0,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10020065,dailyGiftbag,Bumdle_Manpower,50,,1,0,0,0,0,0,0,0,0,3002,,
20066,8,0,0,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10020066,dailyGiftbag,Bumdle_Ammunition,50,,1,0,0,0,0,0,0,0,0,3002,,
20067,8,0,0,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10020067,dailyGiftbag,Bumdle_Ration,50,,1,0,0,0,0,0,0,0,0,3002,,
20068,8,0,0,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10020068,dailyGiftbag,Bumdle_Parts,50,,1,0,0,0,0,0,0,0,0,3002,,
20069,8,0,1-10|3-10,0,0,0,0,0,0,0,,430,860,0,0,2001,mall-10020069,dailyGiftbag,Bumdle_black,50,,1,0,0,0,0,0,0,0,0,3002,,
20070,8,14,7-1|41-100,0,0,0,0,0,0,0,807-1,2588,0,0,0,2001,mall-10020070,dailyGiftbag,Bumdle_package,0,,1,0,0,0,0,0,0,0,0,3003,,
20071,8,15,7-1,0,0,0,0,0,0,0,1506-1,1588,0,0,0,2001,mall-10020071,dailyGiftbag,Bumdle_package,0,,1,0,0,0,0,0,0,0,0,3003,,
20072,8,16,41-50,0,0,0,0,0,0,0,1204-1,1288,0,0,0,2001,mall-10020072,dailyGiftbag,Bumdle_package,0,,1,0,0,0,0,0,0,0,0,3003,,
20073,8,0,8-1|41-100|506-1000,0,0,0,0,0,0,0,100003-10,580,0,0,0,2001,mall-10020073,dailyGiftbag,Bumdle_package,0,,1,0,0,0,0,0,0,0,0,3002,,
20074,8,25,0,0,0,0,0,0,0,0,,118,0,0,0,2001,mall-10020074,dailyGiftbag,Bumdle_yellow,1,,1,0,0,0,220040,0,0,0,0,3002,,
20075,8,10,0,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10020075,dailyGiftbag,Bumdle_Manpower,50,,1,0,0,0,0,0,0,0,0,3002,,
20076,8,23,0,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10020076,dailyGiftbag,Bumdle_Ammunition,50,,1,0,0,0,0,0,0,0,0,3002,,
20077,8,11,0,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10020077,dailyGiftbag,Bumdle_Ration,50,,1,0,0,0,0,0,0,0,0,3002,,
20078,8,24,0,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10020078,dailyGiftbag,Bumdle_Parts,50,,1,0,0,0,0,0,0,0,0,3002,,
20079,8,12,1-10|3-10,0,0,0,0,0,0,0,,430,860,0,0,2001,mall-10020079,dailyGiftbag,Bumdle_black,50,,1,0,0,0,0,0,0,0,0,3002,,
20080,8,17,41-100,0,0,0,0,0,0,0,2103-1,1999,0,0,0,2001,mall-10020080,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,0,0,0,0,0,3003,,
20081,8,18,7-1,0,0,0,0,0,0,0,2105-1,1588,0,0,0,2001,mall-10020081,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,0,0,0,0,0,3003,,
20082,8,19,7-1|41-100,0,0,0,0,0,0,0,2104-1,2588,0,0,0,2001,mall-10020082,dailyGiftbag,Bumdle_EN1year,0,,1,0,0,0,0,0,0,0,0,3003,,
20083,8,25,0,0,0,0,0,0,0,0,,118,0,0,0,2001,mall-10020083,dailyGiftbag,Bumdle_blue,1,,1,0,0,0,220044,0,0,0,0,3002,,
20084,8,0,8-1|41-100|506-1000,0,0,0,0,0,0,0,100003-10,580,0,0,0,2001,mall-10020084,dailyGiftbag,Bumdle_package,0,,1,0,0,0,0,0,0,0,0,3002,,
20085,8,10,0,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10020085,dailyGiftbag,Bumdle_Manpower,50,,1,0,0,0,0,0,0,0,0,3002,,
20086,8,23,0,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10020086,dailyGiftbag,Bumdle_Ammunition,50,,1,0,0,0,0,0,0,0,0,3002,,
20087,8,11,0,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10020087,dailyGiftbag,Bumdle_Ration,50,,1,0,0,0,0,0,0,0,0,3002,,
20088,8,24,0,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10020088,dailyGiftbag,Bumdle_Parts,50,,1,0,0,0,0,0,0,0,0,3002,,
20089,8,12,1-10|3-10,0,0,0,0,0,0,0,,430,860,0,0,2001,mall-10020089,dailyGiftbag,Bumdle_black,50,,1,0,0,0,0,0,0,0,0,3002,,
20090,8,25,0,0,0,0,0,0,0,0,,118,0,0,0,2001,mall-10020090,dailyGiftbag,Bumdle_indigo,1,,1,0,0,0,220047,0,0,0,0,3002,,
20091,8,0,8-1|7-1|506-1000,0,0,0,0,0,0,0,100003-10,580,0,0,0,2001,mall-10020091,dailyGiftbag,Bumdle_package,0,,1,0,0,0,0,0,0,0,0,3002,,
20092,8,20,41-50,0,0,0,0,0,0,0,2407-1,1299,0,0,0,2001,mall-10020092,dailyGiftbag,Bumdle_summer,0,,1,0,0,0,0,0,0,0,0,3003,,
20093,8,21,7-1,0,0,0,0,0,0,0,1104-1,1588,0,0,0,2001,mall-10020093,dailyGiftbag,Bumdle_summer,0,,1,0,0,0,0,0,0,0,0,3003,,
20094,8,0,0,0,0,0,0,0,0,0,,118,0,0,0,2001,mall-10020094,dailyGiftbag,Bumdle_indigo,1,,1,0,0,0,220050,0,0,0,0,3002,,
20095,8,0,8-1|41-100|506-1000,0,0,0,0,0,0,0,100003-10,580,0,0,0,2001,mall-10020095,dailyGiftbag,Bumdle_natsu,0,,1,0,0,0,0,0,0,0,0,3002,,
20096,8,0,7-2,0,0,0,0,0,0,0,,998,0,0,0,2005,mall-10020096,dailyGiftbag,Bumdle_qixi_xique,0,,1,0,0,0,0,0,0,0,0,3002,,
20097,8,0,0,0,0,0,0,0,0,0,,118,0,0,0,2001,mall-10020097,dailyGiftbag,Bumdle_ruby,1,,1,0,0,0,220052,0,0,0,0,3002,,
20098,8,1,7-1|8-1|506-1000,0,0,0,0,0,0,0,100003-10,580,0,0,0,2001,mall-10020098,dailyGiftbag,Bumdle_natsu,0,,1,0,0,0,0,0,0,0,0,3002,,
20099,8,22,7-1|41-100,0,0,0,0,0,0,0,2905-1,2588,0,0,0,2001,mall-10020099,dailyGiftbag,Bumdle_autumn,0,,1,0,0,0,0,0,0,0,0,3003,,
20100,8,23,7-1,0,0,0,0,0,0,0,2903-1,1888,0,0,0,2001,mall-10020100,dailyGiftbag,Bumdle_autumn,0,,1,0,0,0,0,0,0,0,0,3003,,
20101,8,24,41-50,0,0,0,0,0,0,0,2906-1,1288,0,0,0,2001,mall-10020101,dailyGiftbag,Bumdle_autumn,0,,1,0,0,0,0,0,0,0,0,3003,,
20102,8,5,0,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10020102,dailyGiftbag,Bumdle_Manpower,50,,1,0,0,0,0,0,0,0,0,3002,,
20103,8,6,0,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10020103,dailyGiftbag,Bumdle_Ammunition,50,,1,0,0,0,0,0,0,0,0,3002,,
20104,8,7,0,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10020104,dailyGiftbag,Bumdle_Ration,50,,1,0,0,0,0,0,0,0,0,3002,,
20105,8,8,0,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10020105,dailyGiftbag,Bumdle_Parts,50,,1,0,0,0,0,0,0,0,0,3002,,
20106,8,9,1-10|3-10,0,0,0,0,0,0,0,,430,860,0,0,2001,mall-10020106,dailyGiftbag,Bumdle_black,50,,1,0,0,0,0,0,0,0,0,3002,,
20107,8,0,0,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10020107,dailyGiftbag,Bumdle_Manpower,50,,1,0,0,0,0,0,0,0,0,3002,,
20108,8,0,0,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10020108,dailyGiftbag,Bumdle_Ammunition,50,,1,0,0,0,0,0,0,0,0,3002,,
